,state,state_po,district,county_fips,party_simplified,votes,totalVotes,votePercentage
1199,GEORGIA,GA,2,13093.0,DEMOCRAT,1994,3982,0.5007533902561527
1200,GEORGIA,GA,2,13093.0,REPUBLICAN,1988,3982,0.4992466097438473
1201,GEORGIA,GA,2,13095.0,DEMOCRAT,25428,34878,0.7290555651126784
1202,GEORGIA,GA,2,13095.0,REPUBLICAN,9450,34878,0.2709444348873215
1203,GEORGIA,GA,2,13099.0,DEMOCRAT,2643,5077,0.5205830214693716
1204,GEORGIA,GA,2,13099.0,REPUBLICAN,2434,5077,0.4794169785306283
1205,GEORGIA,GA,2,13131.0,DEMOCRAT,3927,10514,0.37350199733688416
1206,GEORGIA,GA,2,13131.0,REPUBLICAN,6587,10514,0.6264980026631158
1207,GEORGIA,GA,2,13177.0,DEMOCRAT,5134,16469,0.3117372032303115
1208,GEORGIA,GA,2,13177.0,REPUBLICAN,11335,16469,0.6882627967696885
1209,GEORGIA,GA,2,13193.0,DEMOCRAT,2916,4530,0.6437086092715232
1210,GEORGIA,GA,2,13193.0,REPUBLICAN,1614,4530,0.3562913907284768
1211,GEORGIA,GA,2,13197.0,DEMOCRAT,1476,3568,0.413677130044843
1212,GEORGIA,GA,2,13197.0,REPUBLICAN,2092,3568,0.5863228699551569
1213,GEORGIA,GA,2,13201.0,DEMOCRAT,871,2739,0.31799926980649873
1214,GEORGIA,GA,2,13201.0,REPUBLICAN,1868,2739,0.6820007301935013
1215,GEORGIA,GA,2,13205.0,DEMOCRAT,4429,8829,0.5016423150979726
1216,GEORGIA,GA,2,13205.0,REPUBLICAN,4400,8829,0.4983576849020274
1217,GEORGIA,GA,2,13215.0,DEMOCRAT,41349,56586,0.7307284487329021
1218,GEORGIA,GA,2,13215.0,REPUBLICAN,15237,56586,0.26927155126709784
1219,GEORGIA,GA,2,13225.0,DEMOCRAT,6059,12229,0.4954616076539374
1220,GEORGIA,GA,2,13225.0,REPUBLICAN,6170,12229,0.5045383923460627
1221,GEORGIA,GA,2,13239.0,DEMOCRAT,544,1066,0.5103189493433395
1222,GEORGIA,GA,2,13239.0,REPUBLICAN,522,1066,0.4896810506566604
1223,GEORGIA,GA,2,13243.0,DEMOCRAT,1863,3024,0.6160714285714286
1224,GEORGIA,GA,2,13243.0,REPUBLICAN,1161,3024,0.38392857142857145
1225,GEORGIA,GA,2,13249.0,DEMOCRAT,553,2228,0.24820466786355475
1226,GEORGIA,GA,2,13249.0,REPUBLICAN,1675,2228,0.7517953321364452
1227,GEORGIA,GA,2,13253.0,DEMOCRAT,1361,3781,0.3599576831526051
1228,GEORGIA,GA,2,13253.0,REPUBLICAN,2420,3781,0.6400423168473949
1229,GEORGIA,GA,2,13259.0,DEMOCRAT,1247,1943,0.6417910447761194
1230,GEORGIA,GA,2,13259.0,REPUBLICAN,696,1943,0.3582089552238806
1231,GEORGIA,GA,2,13261.0,DEMOCRAT,6790,11995,0.5660691954981242
1232,GEORGIA,GA,2,13261.0,REPUBLICAN,5205,11995,0.43393080450187577
1233,GEORGIA,GA,2,13263.0,DEMOCRAT,2180,3454,0.6311522872032426
1234,GEORGIA,GA,2,13263.0,REPUBLICAN,1274,3454,0.3688477127967574
1235,GEORGIA,GA,2,13269.0,DEMOCRAT,1484,3745,0.39626168224299063
1236,GEORGIA,GA,2,13269.0,REPUBLICAN,2261,3745,0.6037383177570094
1237,GEORGIA,GA,2,13273.0,DEMOCRAT,2591,4369,0.5930418860151064
1238,GEORGIA,GA,2,13273.0,REPUBLICAN,1778,4369,0.40695811398489357
1239,GEORGIA,GA,2,13307.0,DEMOCRAT,699,1375,0.5083636363636364
1240,GEORGIA,GA,2,13307.0,REPUBLICAN,676,1375,0.49163636363636365
1241,GEORGIA,GA,3,13045.0,DEMOCRAT,15038,53072,0.28335091950557734
1242,GEORGIA,GA,3,13045.0,REPUBLICAN,38034,53072,0.7166490804944227
1243,GEORGIA,GA,3,13077.0,DEMOCRAT,22028,74987,0.29375758464800567
1244,GEORGIA,GA,3,13077.0,REPUBLICAN,52959,74987,0.7062424153519944
1245,GEORGIA,GA,3,13113.0,DEMOCRAT,22756,58263,0.39057377752604566
1246,GEORGIA,GA,3,13113.0,REPUBLICAN,35507,58263,0.6094262224739543
1247,GEORGIA,GA,3,13145.0,DEMOCRAT,4888,19543,0.2501151307373484
1248,GEORGIA,GA,3,13145.0,REPUBLICAN,14655,19543,0.7498848692626516
1249,GEORGIA,GA,3,13149.0,DEMOCRAT,739,5183,0.1425815164962377
1250,GEORGIA,GA,3,13149.0,REPUBLICAN,4444,5183,0.8574184835037623
1251,GEORGIA,GA,3,13151.0,DEMOCRAT,23052,36932,0.624174157911838
1252,GEORGIA,GA,3,13151.0,REPUBLICAN,13880,36932,0.37582584208816205
1253,GEORGIA,GA,3,13171.0,DEMOCRAT,2447,8812,0.2776895142986836
1254,GEORGIA,GA,3,13171.0,REPUBLICAN,6365,8812,0.7223104857013164
1255,GEORGIA,GA,3,13199.0,DEMOCRAT,4007,10530,0.3805318138651472
1256,GEORGIA,GA,3,13199.0,REPUBLICAN,6523,10530,0.6194681861348528
1257,GEORGIA,GA,3,13215.0,DEMOCRAT,8111,22431,0.3615977887744639
1258,GEORGIA,GA,3,13215.0,REPUBLICAN,14320,22431,0.6384022112255361
1259,GEORGIA,GA,3,13231.0,DEMOCRAT,1369,10481,0.1306173075088255
1260,GEORGIA,GA,3,13231.0,REPUBLICAN,9112,10481,0.8693826924911745
1261,GEORGIA,GA,3,13255.0,DEMOCRAT,11071,29253,0.3784569104023519
1262,GEORGIA,GA,3,13255.0,REPUBLICAN,18182,29253,0.6215430895976481
1263,GEORGIA,GA,3,13285.0,DEMOCRAT,10480,29361,0.3569360716596846
1264,GEORGIA,GA,3,13285.0,REPUBLICAN,18881,29361,0.6430639283403153
1265,GEORGIA,GA,3,13293.0,DEMOCRAT,3806,12470,0.30521251002405775
1266,GEORGIA,GA,3,13293.0,REPUBLICAN,8664,12470,0.6947874899759423
1267,GEORGIA,GA,4,13089.0,DEMOCRAT,165806,183866,0.9017762936051255
1268,GEORGIA,GA,4,13089.0,REPUBLICAN,18060,183866,0.09822370639487453
1269,GEORGIA,GA,4,13135.0,DEMOCRAT,55207,80106,0.6891743439942076
1270,GEORGIA,GA,4,13135.0,REPUBLICAN,24899,80106,0.3108256560057923
1271,GEORGIA,GA,4,13217.0,DEMOCRAT,26681,40733,0.6550217268553753
1272,GEORGIA,GA,4,13217.0,REPUBLICAN,14052,40733,0.34497827314462476
1273,GEORGIA,GA,4,13247.0,DEMOCRAT,31212,43594,0.7159700876267376
1274,GEORGIA,GA,4,13247.0,REPUBLICAN,12382,43594,0.28402991237326236
1275,GEORGIA,GA,5,13063.0,DEMOCRAT,32960,38661,0.8525387341248286
1276,GEORGIA,GA,5,13063.0,REPUBLICAN,5701,38661,0.14746126587517136
1277,GEORGIA,GA,5,13089.0,DEMOCRAT,80848,91751,0.8811675077110876
1278,GEORGIA,GA,5,13089.0,REPUBLICAN,10903,91751,0.11883249228891238
1279,GEORGIA,GA,5,13121.0,DEMOCRAT,188049,224091,0.8391635540918645
1280,GEORGIA,GA,5,13121.0,REPUBLICAN,36042,224091,0.16083644590813553
1281,GEORGIA,GA,6,13067.0,DEMOCRAT,55553,114093,0.48690980165303743
1282,GEORGIA,GA,6,13067.0,REPUBLICAN,58540,114093,0.5130901983469626
1283,GEORGIA,GA,6,13089.0,DEMOCRAT,55607,87546,0.6351746510405958
1284,GEORGIA,GA,6,13089.0,REPUBLICAN,31939,87546,0.3648253489594042
1285,GEORGIA,GA,6,13121.0,DEMOCRAT,105615,195465,0.5403269127465276
1286,GEORGIA,GA,6,13121.0,REPUBLICAN,89850,195465,0.4596730872534725
1287,GEORGIA,GA,7,13117.0,DEMOCRAT,31596,90523,0.3490383659401478
1288,GEORGIA,GA,7,13117.0,REPUBLICAN,58927,90523,0.6509616340598522
1289,GEORGIA,GA,7,13135.0,DEMOCRAT,159304,280941,0.5670372071004233
1290,GEORGIA,GA,7,13135.0,REPUBLICAN,121637,280941,0.4329627928995768
1291,GEORGIA,GA,8,13003.0,DEMOCRAT,704,2905,0.2423407917383821
1292,GEORGIA,GA,8,13003.0,REPUBLICAN,2201,2905,0.7576592082616179
1293,GEORGIA,GA,8,13017.0,DEMOCRAT,2225,6393,0.3480369153761927
1294,GEORGIA,GA,8,13017.0,REPUBLICAN,4168,6393,0.6519630846238073
1295,GEORGIA,GA,8,13019.0,DEMOCRAT,1147,7496,0.15301494130202775
1296,GEORGIA,GA,8,13019.0,REPUBLICAN,6349,7496,0.8469850586979722
1297,GEORGIA,GA,8,13021.0,DEMOCRAT,11002,24590,0.4474176494509963
1298,GEORGIA,GA,8,13021.0,REPUBLICAN,13588,24590,0.5525823505490036
1299,GEORGIA,GA,8,13023.0,DEMOCRAT,1241,5588,0.22208303507516106
1300,GEORGIA,GA,8,13023.0,REPUBLICAN,4347,5588,0.777916964924839
1301,GEORGIA,GA,8,13027.0,DEMOCRAT,2602,6829,0.38102211158295507
1302,GEORGIA,GA,8,13027.0,REPUBLICAN,4227,6829,0.6189778884170449
1303,GEORGIA,GA,8,13071.0,DEMOCRAT,3799,15623,0.24316712539205018
1304,GEORGIA,GA,8,13071.0,REPUBLICAN,11824,15623,0.7568328746079498
1305,GEORGIA,GA,8,13075.0,DEMOCRAT,1910,6827,0.2797714955324447
1306,GEORGIA,GA,8,13075.0,REPUBLICAN,4917,6827,0.7202285044675553
1307,GEORGIA,GA,8,13091.0,DEMOCRAT,1965,7790,0.2522464698331194
1308,GEORGIA,GA,8,13091.0,REPUBLICAN,5825,7790,0.7477535301668806
1309,GEORGIA,GA,8,13153.0,DEMOCRAT,30552,73432,0.41605839416058393
1310,GEORGIA,GA,8,13153.0,REPUBLICAN,42880,73432,0.583941605839416
1311,GEORGIA,GA,8,13155.0,DEMOCRAT,943,4088,0.23067514677103718
1312,GEORGIA,GA,8,13155.0,REPUBLICAN,3145,4088,0.7693248532289628
1313,GEORGIA,GA,8,13169.0,DEMOCRAT,4603,14634,0.31454147874812083
1314,GEORGIA,GA,8,13169.0,REPUBLICAN,10031,14634,0.6854585212518792
1315,GEORGIA,GA,8,13173.0,DEMOCRAT,926,3440,0.2691860465116279
1316,GEORGIA,GA,8,13173.0,REPUBLICAN,2514,3440,0.7308139534883721
1317,GEORGIA,GA,8,13185.0,DEMOCRAT,18221,43289,0.4209152440573818
1318,GEORGIA,GA,8,13185.0,REPUBLICAN,25068,43289,0.5790847559426182
1319,GEORGIA,GA,8,13207.0,DEMOCRAT,4117,15203,0.2708018154311649
1320,GEORGIA,GA,8,13207.0,REPUBLICAN,11086,15203,0.7291981845688351
1321,GEORGIA,GA,8,13235.0,DEMOCRAT,1080,3884,0.2780638516992791
1322,GEORGIA,GA,8,13235.0,REPUBLICAN,2804,3884,0.721936148300721
1323,GEORGIA,GA,8,13271.0,DEMOCRAT,1415,4118,0.34361340456532297
1324,GEORGIA,GA,8,13271.0,REPUBLICAN,2703,4118,0.656386595434677
1325,GEORGIA,GA,8,13275.0,DEMOCRAT,8003,21124,0.37885817080098466
1326,GEORGIA,GA,8,13275.0,REPUBLICAN,13121,21124,0.6211418291990153
1327,GEORGIA,GA,8,13277.0,DEMOCRAT,4645,15912,0.29191804927099047
1328,GEORGIA,GA,8,13277.0,REPUBLICAN,11267,15912,0.7080819507290096
1329,GEORGIA,GA,8,13287.0,DEMOCRAT,1244,3712,0.33512931034482757
1330,GEORGIA,GA,8,13287.0,REPUBLICAN,2468,3712,0.6648706896551724
1331,GEORGIA,GA,8,13289.0,DEMOCRAT,1946,4255,0.45734430082256167
1332,GEORGIA,GA,8,13289.0,REPUBLICAN,2309,4255,0.5426556991774383
1333,GEORGIA,GA,8,13315.0,DEMOCRAT,800,3183,0.2513352183474709
1334,GEORGIA,GA,8,13315.0,REPUBLICAN,2383,3183,0.748664781652529
1335,GEORGIA,GA,8,13319.0,DEMOCRAT,1951,4602,0.42394611038678837
1336,GEORGIA,GA,8,13319.0,REPUBLICAN,2651,4602,0.5760538896132117
1337,GEORGIA,GA,8,13321.0,DEMOCRAT,2223,9048,0.24568965517241378
1338,GEORGIA,GA,8,13321.0,REPUBLICAN,6825,9048,0.7543103448275862
1339,GEORGIA,GA,9,13011.0,DEMOCRAT,898,8579,0.10467420445273341
1340,GEORGIA,GA,9,13011.0,REPUBLICAN,7681,8579,0.8953257955472665
1341,GEORGIA,GA,9,13059.0,DEMOCRAT,4355,6010,0.7246256239600666
1342,GEORGIA,GA,9,13059.0,REPUBLICAN,1655,6010,0.2753743760399334
1343,GEORGIA,GA,9,13085.0,DEMOCRAT,2310,15736,0.14679715302491103
1344,GEORGIA,GA,9,13085.0,REPUBLICAN,13426,15736,0.853202846975089
1345,GEORGIA,GA,9,13105.0,DEMOCRAT,2687,8905,0.3017405951712521
1346,GEORGIA,GA,9,13105.0,REPUBLICAN,6218,8905,0.6982594048287479
1347,GEORGIA,GA,9,13111.0,DEMOCRAT,2397,14357,0.16695688514313575
1348,GEORGIA,GA,9,13111.0,REPUBLICAN,11960,14357,0.8330431148568642
1349,GEORGIA,GA,9,13117.0,DEMOCRAT,7478,36299,0.2060111848811262
1350,GEORGIA,GA,9,13117.0,REPUBLICAN,28821,36299,0.7939888151188738
1351,GEORGIA,GA,9,13119.0,DEMOCRAT,1470,10568,0.13909916729750188
1352,GEORGIA,GA,9,13119.0,REPUBLICAN,9098,10568,0.8609008327024981
1353,GEORGIA,GA,9,13123.0,DEMOCRAT,2753,15990,0.17217010631644777
1354,GEORGIA,GA,9,13123.0,REPUBLICAN,13237,15990,0.8278298936835522
1355,GEORGIA,GA,9,13137.0,DEMOCRAT,3349,19878,0.16847771405574002
1356,GEORGIA,GA,9,13137.0,REPUBLICAN,16529,19878,0.83152228594426
1357,GEORGIA,GA,9,13139.0,DEMOCRAT,23417,88293,0.2652192133011677
1358,GEORGIA,GA,9,13139.0,REPUBLICAN,64876,88293,0.7347807866988323
1359,GEORGIA,GA,9,13147.0,DEMOCRAT,2911,12318,0.2363208313037831
1360,GEORGIA,GA,9,13147.0,REPUBLICAN,9407,12318,0.7636791686962169
1361,GEORGIA,GA,9,13157.0,DEMOCRAT,7167,36871,0.19438040736622278
1362,GEORGIA,GA,9,13157.0,REPUBLICAN,29704,36871,0.8056195926337772
1363,GEORGIA,GA,9,13187.0,DEMOCRAT,2960,15155,0.1953150775321676
1364,GEORGIA,GA,9,13187.0,REPUBLICAN,12195,15155,0.8046849224678324
1365,GEORGIA,GA,9,13195.0,DEMOCRAT,3277,14541,0.22536276734750016
1366,GEORGIA,GA,9,13195.0,REPUBLICAN,11264,14541,0.7746372326524998
1367,GEORGIA,GA,9,13227.0,DEMOCRAT,1950,10827,0.1801052923247437
1368,GEORGIA,GA,9,13227.0,REPUBLICAN,8877,10827,0.8198947076752563
1369,GEORGIA,GA,9,13241.0,DEMOCRAT,1854,9312,0.19909793814432988
1370,GEORGIA,GA,9,13241.0,REPUBLICAN,7458,9312,0.8009020618556701
1371,GEORGIA,GA,9,13257.0,DEMOCRAT,2185,11517,0.1897195450204046
1372,GEORGIA,GA,9,13257.0,REPUBLICAN,9332,11517,0.8102804549795953
1373,GEORGIA,GA,9,13281.0,DEMOCRAT,1464,7729,0.18941648337430456
1374,GEORGIA,GA,9,13281.0,REPUBLICAN,6265,7729,0.8105835166256954
1375,GEORGIA,GA,9,13291.0,DEMOCRAT,2643,15152,0.17443241816261879
1376,GEORGIA,GA,9,13291.0,REPUBLICAN,12509,15152,0.8255675818373812
1377,GEORGIA,GA,9,13311.0,DEMOCRAT,2272,14510,0.15658166781529978
1378,GEORGIA,GA,9,13311.0,REPUBLICAN,12238,14510,0.8434183321847002
1379,GEORGIA,GA,10,13009.0,DEMOCRAT,8633,17734,0.4868050073305515
1380,GEORGIA,GA,10,13009.0,REPUBLICAN,9101,17734,0.5131949926694486
1381,GEORGIA,GA,10,13013.0,DEMOCRAT,9936,36901,0.2692609956369746
1382,GEORGIA,GA,10,13013.0,REPUBLICAN,26965,36901,0.7307390043630254
1383,GEORGIA,GA,10,13035.0,DEMOCRAT,3112,11432,0.2722183344996501
1384,GEORGIA,GA,10,13035.0,REPUBLICAN,8320,11432,0.72778166550035
1385,GEORGIA,GA,10,13059.0,DEMOCRAT,30124,44287,0.6801996071081807
1386,GEORGIA,GA,10,13059.0,REPUBLICAN,14163,44287,0.3198003928918193
1387,GEORGIA,GA,10,13073.0,DEMOCRAT,3033,11372,0.26670770313049597
1388,GEORGIA,GA,10,13073.0,REPUBLICAN,8339,11372,0.733292296869504
1389,GEORGIA,GA,10,13125.0,DEMOCRAT,144,1497,0.09619238476953908
1390,GEORGIA,GA,10,13125.0,REPUBLICAN,1353,1497,0.9038076152304609
1391,GEORGIA,GA,10,13133.0,DEMOCRAT,3677,11056,0.3325795947901592
1392,GEORGIA,GA,10,13133.0,REPUBLICAN,7379,11056,0.6674204052098408
1393,GEORGIA,GA,10,13135.0,DEMOCRAT,19361,42644,0.454014632773661
1394,GEORGIA,GA,10,13135.0,REPUBLICAN,23283,42644,0.545985367226339
1395,GEORGIA,GA,10,13141.0,DEMOCRAT,2815,3977,0.7078199647975861
1396,GEORGIA,GA,10,13141.0,REPUBLICAN,1162,3977,0.29218003520241387
1397,GEORGIA,GA,10,13151.0,DEMOCRAT,10580,28595,0.36999475432767964
1398,GEORGIA,GA,10,13151.0,REPUBLICAN,18015,28595,0.6300052456723203
1399,GEORGIA,GA,10,13159.0,DEMOCRAT,1646,7461,0.22061385873207345
1400,GEORGIA,GA,10,13159.0,REPUBLICAN,5815,7461,0.7793861412679266
1401,GEORGIA,GA,10,13163.0,DEMOCRAT,3834,7315,0.5241285030758714
1402,GEORGIA,GA,10,13163.0,REPUBLICAN,3481,7315,0.4758714969241285
1403,GEORGIA,GA,10,13167.0,DEMOCRAT,1105,3906,0.28289810547875066
1404,GEORGIA,GA,10,13167.0,REPUBLICAN,2801,3906,0.7171018945212494
1405,GEORGIA,GA,10,13181.0,DEMOCRAT,1344,4515,0.29767441860465116
1406,GEORGIA,GA,10,13181.0,REPUBLICAN,3171,4515,0.7023255813953488
1407,GEORGIA,GA,10,13189.0,DEMOCRAT,3986,10229,0.38967641020627625
1408,GEORGIA,GA,10,13189.0,REPUBLICAN,6243,10229,0.6103235897937237
1409,GEORGIA,GA,10,13211.0,DEMOCRAT,3061,11476,0.26673056814220986
1410,GEORGIA,GA,10,13211.0,REPUBLICAN,8415,11476,0.7332694318577901
1411,GEORGIA,GA,10,13217.0,DEMOCRAT,3070,12200,0.25163934426229506
1412,GEORGIA,GA,10,13217.0,REPUBLICAN,9130,12200,0.7483606557377049
1413,GEORGIA,GA,10,13219.0,DEMOCRAT,7191,24835,0.2895510368431649
1414,GEORGIA,GA,10,13219.0,REPUBLICAN,17644,24835,0.7104489631568351
1415,GEORGIA,GA,10,13221.0,DEMOCRAT,2318,7905,0.2932321315623023
1416,GEORGIA,GA,10,13221.0,REPUBLICAN,5587,7905,0.7067678684376977
1417,GEORGIA,GA,10,13237.0,DEMOCRAT,3222,11615,0.2773999139044339
1418,GEORGIA,GA,10,13237.0,REPUBLICAN,8393,11615,0.722600086095566
1419,GEORGIA,GA,10,13265.0,DEMOCRAT,498,861,0.578397212543554
1420,GEORGIA,GA,10,13265.0,REPUBLICAN,363,861,0.42160278745644597
1421,GEORGIA,GA,10,13297.0,DEMOCRAT,12012,50169,0.239430724152365
1422,GEORGIA,GA,10,13297.0,REPUBLICAN,38157,50169,0.760569275847635
1423,GEORGIA,GA,10,13301.0,DEMOCRAT,1389,2544,0.5459905660377359
1424,GEORGIA,GA,10,13301.0,REPUBLICAN,1155,2544,0.4540094339622642
1425,GEORGIA,GA,10,13303.0,DEMOCRAT,4531,9069,0.49961406990847945
1426,GEORGIA,GA,10,13303.0,REPUBLICAN,4538,9069,0.5003859300915205
1427,GEORGIA,GA,10,13317.0,DEMOCRAT,2014,4851,0.41517212945784376
1428,GEORGIA,GA,10,13317.0,REPUBLICAN,2837,4851,0.5848278705421562
1429,GEORGIA,GA,11,13015.0,DEMOCRAT,11520,49544,0.23252058776037463
1430,GEORGIA,GA,11,13015.0,REPUBLICAN,38024,49544,0.7674794122396253
1431,GEORGIA,GA,11,13057.0,DEMOCRAT,39492,141772,0.27855994131422285
1432,GEORGIA,GA,11,13057.0,REPUBLICAN,102280,141772,0.7214400586857772
1433,GEORGIA,GA,11,13067.0,DEMOCRAT,96659,186313,0.5187990102676678
1434,GEORGIA,GA,11,13067.0,REPUBLICAN,89654,186313,0.48120098973233216
1435,GEORGIA,GA,11,13121.0,DEMOCRAT,12952,28253,0.45842919335999716
1436,GEORGIA,GA,11,13121.0,REPUBLICAN,15301,28253,0.5415708066400028
1437,GEORGIA,GA,12,13001.0,DEMOCRAT,1690,8025,0.21059190031152647
1438,GEORGIA,GA,12,13001.0,REPUBLICAN,6335,8025,0.7894080996884735
1439,GEORGIA,GA,12,13031.0,DEMOCRAT,10689,29502,0.36231441936139924
1440,GEORGIA,GA,12,13031.0,REPUBLICAN,18813,29502,0.6376855806386008
1441,GEORGIA,GA,12,13033.0,DEMOCRAT,4959,10432,0.47536426380368096
1442,GEORGIA,GA,12,13033.0,REPUBLICAN,5473,10432,0.524635736196319
1443,GEORGIA,GA,12,13043.0,DEMOCRAT,1175,4319,0.2720537161379949
1444,GEORGIA,GA,12,13043.0,REPUBLICAN,3144,4319,0.7279462838620051
1445,GEORGIA,GA,12,13069.0,DEMOCRAT,4243,14558,0.2914548701744745
1446,GEORGIA,GA,12,13069.0,REPUBLICAN,10315,14558,0.7085451298255255
1447,GEORGIA,GA,12,13073.0,DEMOCRAT,23971,67970,0.3526702957186994
1448,GEORGIA,GA,12,13073.0,REPUBLICAN,43999,67970,0.6473297042813005
1449,GEORGIA,GA,12,13103.0,DEMOCRAT,2563,11711,0.2188540688241824
1450,GEORGIA,GA,12,13103.0,REPUBLICAN,9148,11711,0.7811459311758177
1451,GEORGIA,GA,12,13107.0,DEMOCRAT,2614,9180,0.28474945533769064
1452,GEORGIA,GA,12,13107.0,REPUBLICAN,6566,9180,0.7152505446623094
1453,GEORGIA,GA,12,13109.0,DEMOCRAT,1217,4116,0.2956754130223518
1454,GEORGIA,GA,12,13109.0,REPUBLICAN,2899,4116,0.7043245869776482
1455,GEORGIA,GA,12,13161.0,DEMOCRAT,995,5524,0.18012309920347574
1456,GEORGIA,GA,12,13161.0,REPUBLICAN,4529,5524,0.8198769007965243
1457,GEORGIA,GA,12,13165.0,DEMOCRAT,1181,3355,0.35201192250372576
1458,GEORGIA,GA,12,13165.0,REPUBLICAN,2174,3355,0.6479880774962742
1459,GEORGIA,GA,12,13175.0,DEMOCRAT,7648,22163,0.34507963723322654
1460,GEORGIA,GA,12,13175.0,REPUBLICAN,14515,22163,0.6549203627667735
1461,GEORGIA,GA,12,13209.0,DEMOCRAT,899,3841,0.2340536318667014
1462,GEORGIA,GA,12,13209.0,REPUBLICAN,2942,3841,0.7659463681332986
1463,GEORGIA,GA,12,13245.0,DEMOCRAT,56588,85291,0.6634697682053206
1464,GEORGIA,GA,12,13245.0,REPUBLICAN,28703,85291,0.3365302317946794
1465,GEORGIA,GA,12,13251.0,DEMOCRAT,2494,6465,0.38576952822892496
1466,GEORGIA,GA,12,13251.0,REPUBLICAN,3971,6465,0.614230471771075
1467,GEORGIA,GA,12,13267.0,DEMOCRAT,1879,7899,0.23787821243195342
1468,GEORGIA,GA,12,13267.0,REPUBLICAN,6020,7899,0.7621217875680466
1469,GEORGIA,GA,12,13279.0,DEMOCRAT,2738,10614,0.25796118334275486
1470,GEORGIA,GA,12,13279.0,REPUBLICAN,7876,10614,0.7420388166572451
1471,GEORGIA,GA,12,13283.0,DEMOCRAT,863,2930,0.29453924914675766
1472,GEORGIA,GA,12,13283.0,REPUBLICAN,2067,2930,0.7054607508532423
1473,GEORGIA,GA,12,13309.0,DEMOCRAT,655,2204,0.2971869328493648
1474,GEORGIA,GA,12,13309.0,REPUBLICAN,1549,2204,0.7028130671506352
1475,GEORGIA,GA,13,13063.0,DEMOCRAT,62619,71347,0.8776682971953972
1476,GEORGIA,GA,13,13063.0,REPUBLICAN,8728,71347,0.12233170280460286
1477,GEORGIA,GA,13,13067.0,DEMOCRAT,64105,87610,0.7317087090514781
1478,GEORGIA,GA,13,13067.0,REPUBLICAN,23505,87610,0.26829129094852183
1479,GEORGIA,GA,13,13097.0,DEMOCRAT,43308,67868,0.6381210585253728
1480,GEORGIA,GA,13,13097.0,REPUBLICAN,24560,67868,0.36187894147462724
1481,GEORGIA,GA,13,13113.0,DEMOCRAT,8034,12109,0.6634734495003716
1482,GEORGIA,GA,13,13113.0,REPUBLICAN,4075,12109,0.3365265504996284
1483,GEORGIA,GA,13,13121.0,DEMOCRAT,62048,66746,0.929613759626045
1484,GEORGIA,GA,13,13121.0,REPUBLICAN,4698,66746,0.070386240373955
1485,GEORGIA,GA,13,13151.0,DEMOCRAT,38931,54841,0.709888587006072
1486,GEORGIA,GA,13,13151.0,REPUBLICAN,15910,54841,0.2901114129939279
1487,GEORGIA,GA,14,13047.0,DEMOCRAT,6676,31442,0.2123274600852363
1488,GEORGIA,GA,14,13047.0,REPUBLICAN,24766,31442,0.7876725399147637
1489,GEORGIA,GA,14,13055.0,DEMOCRAT,1872,9545,0.19612362493452068
1490,GEORGIA,GA,14,13055.0,REPUBLICAN,7673,9545,0.8038763750654793
1491,GEORGIA,GA,14,13083.0,DEMOCRAT,1222,7115,0.17174982431482783
1492,GEORGIA,GA,14,13083.0,REPUBLICAN,5893,7115,0.8282501756851721
1493,GEORGIA,GA,14,13115.0,DEMOCRAT,11278,39289,0.2870523556211662
1494,GEORGIA,GA,14,13115.0,REPUBLICAN,28011,39289,0.7129476443788337
1495,GEORGIA,GA,14,13129.0,DEMOCRAT,4362,22970,0.18989986939486286
1496,GEORGIA,GA,14,13129.0,REPUBLICAN,18608,22970,0.8101001306051371
1497,GEORGIA,GA,14,13143.0,DEMOCRAT,1768,13819,0.1279397930385701
1498,GEORGIA,GA,14,13143.0,REPUBLICAN,12051,13819,0.8720602069614299
1499,GEORGIA,GA,14,13213.0,DEMOCRAT,2247,14773,0.1521018073512489
1500,GEORGIA,GA,14,13213.0,REPUBLICAN,12526,14773,0.8478981926487511
1501,GEORGIA,GA,14,13223.0,DEMOCRAT,28493,83021,0.3432023223039954
1502,GEORGIA,GA,14,13223.0,REPUBLICAN,54528,83021,0.6567976776960046
1503,GEORGIA,GA,14,13227.0,DEMOCRAT,697,5785,0.12048401037165082
1504,GEORGIA,GA,14,13227.0,REPUBLICAN,5088,5785,0.8795159896283492
1505,GEORGIA,GA,14,13233.0,DEMOCRAT,3491,16745,0.20848014332636608
1506,GEORGIA,GA,14,13233.0,REPUBLICAN,13254,16745,0.7915198566736339
1507,GEORGIA,GA,14,13295.0,DEMOCRAT,5548,28262,0.1963059939140896
1508,GEORGIA,GA,14,13295.0,REPUBLICAN,22714,28262,0.8036940060859105
1509,GEORGIA,GA,14,13313.0,DEMOCRAT,10144,34859,0.2910008892968817
1510,GEORGIA,GA,14,13313.0,REPUBLICAN,24715,34859,0.7089991107031183
1511,HAWAII,HI,1,15003.0,DEMOCRAT,183245,254433,0.7202092495863351
1512,HAWAII,HI,1,15003.0,REPUBLICAN,71188,254433,0.2797907504136649
1513,HAWAII,HI,2,15001.0,DEMOCRAT,55774,82072,0.6795740325567794
1514,HAWAII,HI,2,15001.0,LIBERTARIAN,2471,82072,0.030107710303148454
1515,HAWAII,HI,2,15001.0,OTHER,2930,82072,0.035700360658933616
1516,HAWAII,HI,2,15001.0,REPUBLICAN,20897,82072,0.25461789648113853
