state,state_po,district,party_simplified,votes,county_fips,jurisdiction_fips,year,special,writein,state_fips,state_cen,state_ic,readme_check,magnitude
OHIO,OH,1,DEMOCRAT,172022,20056493.0,20056493.0,1036260,0,0,20007,15903,12312,513,513
OHIO,OH,1,LIBERTARIAN,13692,20056493.0,20056493.0,1036260,0,0,20007,15903,12312,513,513
OHIO,OH,1,REPUBLICAN,199560,20056493.0,20056493.0,1036260,0,0,20007,15903,12312,513,513
OHIO,OH,2,DEMOCRAT,146781,22537903.0,22537903.0,1165540,0,0,22503,17887,13848,577,577
OHIO,OH,2,REPUBLICAN,230430,22459781.0,22459781.0,1161500,0,0,22425,17825,13800,575,575
OHIO,OH,3,DEMOCRAT,227420,21281705.0,21281705.0,1100900,0,0,21255,16895,13080,545,545
OHIO,OH,3,REPUBLICAN,93569,21359803.0,21359803.0,1104940,0,0,21333,16957,13128,547,547
OHIO,OH,4,DEMOCRAT,101897,22747026.0,22747026.0,1175640,0,0,22698,18042,13968,582,582
OHIO,OH,4,LIBERTARIAN,9854,22668848.0,22668848.0,1171600,0,0,22620,17980,13920,580,580
OHIO,OH,4,REPUBLICAN,235875,22747026.0,22747026.0,1175640,0,0,22698,18042,13968,582,582
OHIO,OH,5,DEMOCRAT,120962,22333019.0,22333019.0,1153420,0,0,22269,17701,13704,571,571
OHIO,OH,5,REPUBLICAN,257019,22333019.0,22333019.0,1153420,0,0,22269,17701,13704,571,571
OHIO,OH,6,DEMOCRAT,85661,27317737.0,27317737.0,1411980,0,0,27261,21669,16776,699,699
OHIO,OH,6,REPUBLICAN,249130,27317737.0,27317737.0,1411980,0,0,27261,21669,16776,699,699
OHIO,OH,7,DEMOCRAT,102271,20455405.0,20455405.0,1056460,0,0,20397,16213,12552,523,523
OHIO,OH,7,LIBERTARIAN,11671,20455405.0,20455405.0,1056460,0,0,20397,16213,12552,523,523
OHIO,OH,7,REPUBLICAN,236607,20455405.0,20455405.0,1056460,0,0,20397,16213,12552,523,523
OHIO,OH,8,DEMOCRAT,110766,21747995.0,21747995.0,1125140,0,0,21723,17267,13368,557,557
OHIO,OH,8,REPUBLICAN,246277,21747995.0,21747995.0,1125140,0,0,21723,17267,13368,557,557
OHIO,OH,9,DEMOCRAT,190328,19611516.0,19611516.0,1014040,0,0,19578,15562,12048,502,502
OHIO,OH,9,REPUBLICAN,111385,19611516.0,19611516.0,1014040,0,0,19578,15562,12048,502,502
OHIO,OH,10,DEMOCRAT,151976,20642036.0,20642036.0,1066560,0,0,20592,16368,12672,528,528
OHIO,OH,10,REPUBLICAN,212972,20642036.0,20642036.0,1066560,0,0,20592,16368,12672,528,528
OHIO,OH,11,DEMOCRAT,242098,23118160.0,23118160.0,1195840,0,0,23088,18352,14208,592,592
OHIO,OH,11,REPUBLICAN,60323,23118160.0,23118160.0,1195840,0,0,23088,18352,14208,592,592
OHIO,OH,12,DEMOCRAT,182847,23207808.0,23207808.0,1199880,0,0,23166,18414,14256,594,594
OHIO,OH,12,LIBERTARIAN,13035,23090669.0,23090669.0,1193820,0,0,23049,18321,14184,591,591
OHIO,OH,12,REPUBLICAN,241790,23207808.0,23207808.0,1199880,0,0,23166,18414,14256,594,594
OHIO,OH,13,DEMOCRAT,173631,22189797.0,22189797.0,1145340,0,0,22113,17577,13608,567,567
OHIO,OH,13,LIBERTARIAN,8522,22111491.0,22111491.0,1141300,0,0,22035,17515,13560,565,565
OHIO,OH,13,REPUBLICAN,148648,22189797.0,22189797.0,1145340,0,0,22113,17577,13608,567,567
OHIO,OH,14,DEMOCRAT,158586,23173715.0,23173715.0,1197860,0,0,23127,18383,14232,593,593
OHIO,OH,14,REPUBLICAN,238864,23173715.0,23173715.0,1197860,0,0,23127,18383,14232,593,593
OHIO,OH,15,DEMOCRAT,140183,23985988.0,23985988.0,1240280,0,0,23946,19034,14736,614,614
OHIO,OH,15,REPUBLICAN,243103,23946939.0,23946939.0,1238260,0,0,23907,19003,14712,613,613
OHIO,OH,16,DEMOCRAT,144071,20098784.0,20098784.0,1038280,0,0,20046,15934,12336,514,514
OHIO,OH,16,REPUBLICAN,247335,20177040.0,20177040.0,1042320,0,0,20124,15996,12384,516,516
OKLAHOMA,OK,1,DEMOCRAT,109641,39379581.0,39379581.0,1981620,0,0,39240,71613,51993,0,981
OKLAHOMA,OK,1,OTHER,12130,39379581.0,39379581.0,1981620,0,0,39240,71613,51993,0,981
OKLAHOMA,OK,1,REPUBLICAN,213700,39379581.0,39379581.0,1981620,0,0,39240,71613,51993,0,981
OKLAHOMA,OK,2,DEMOCRAT,63472,62404203.0,62404203.0,3145140,0,0,62280,113661,82521,0,1557
OKLAHOMA,OK,2,LIBERTARIAN,8544,62404203.0,62404203.0,3145140,0,0,62280,113661,82521,0,1557
OKLAHOMA,OK,2,REPUBLICAN,216511,62404203.0,62404203.0,3145140,0,0,62280,113661,82521,0,1557
OKLAHOMA,OK,3,DEMOCRAT,66501,57699192.0,57699192.0,2908800,0,0,57600,105120,76320,0,1440
OKLAHOMA,OK,3,REPUBLICAN,242677,57699192.0,57699192.0,2908800,0,0,57600,105120,76320,0,1440
OKLAHOMA,OK,4,DEMOCRAT,90459,42186003.0,42186003.0,2127060,0,0,42120,76869,55809,0,1053
OKLAHOMA,OK,4,LIBERTARIAN,10803,42186003.0,42186003.0,2127060,0,0,42120,76869,55809,0,1053
OKLAHOMA,OK,4,REPUBLICAN,213096,42186003.0,42186003.0,2127060,0,0,42120,76869,55809,0,1053
OKLAHOMA,OK,5,DEMOCRAT,145658,32971854.0,32971854.0,1660440,0,0,32880,60006,43566,0,822
OKLAHOMA,OK,5,REPUBLICAN,158191,32971854.0,32971854.0,1660440,0,0,32880,60006,43566,0,822
OREGON,OR,1,DEMOCRAT,297071,10057417.0,10057417.0,494900,0,0,10045,22540,17640,0,245
OREGON,OR,1,REPUBLICAN,161928,10057417.0,10057417.0,494900,0,0,10045,22540,17640,0,245
OREGON,OR,2,DEMOCRAT,168881,15634749.0,15634749.0,769620,0,0,15621,35052,27432,0,381
OREGON,OR,2,LIBERTARIAN,14094,15634749.0,15634749.0,769620,0,0,15621,35052,27432,0,381
OREGON,OR,2,REPUBLICAN,273835,15634749.0,15634749.0,769620,0,0,15621,35052,27432,0,381
OREGON,OR,3,DEMOCRAT,343574,5581372.0,5581372.0,274720,0,0,5576,12512,9792,0,136
OREGON,OR,3,LIBERTARIAN,6869,5581372.0,5581372.0,274720,0,0,5576,12512,9792,0,136
OREGON,OR,3,OTHER,8872,5581372.0,5581372.0,274720,0,0,5576,12512,9792,0,136
OREGON,OR,3,REPUBLICAN,110570,5581372.0,5581372.0,274720,0,0,5576,12512,9792,0,136
OREGON,OR,4,DEMOCRAT,240950,11693941.0,11693941.0,575700,0,0,11685,26220,20520,0,285
OREGON,OR,4,OTHER,10118,11693941.0,11693941.0,575700,0,0,11685,26220,20520,0,285
OREGON,OR,4,REPUBLICAN,216081,11693941.0,11693941.0,575700,0,0,11685,26220,20520,0,285
OREGON,OR,5,DEMOCRAT,234863,11818210.0,11818210.0,581760,0,0,11808,26496,20736,0,288
OREGON,OR,5,LIBERTARIAN,12640,11818210.0,11818210.0,581760,0,0,11808,26496,20736,0,288
OREGON,OR,5,REPUBLICAN,204372,11818210.0,11818210.0,581760,0,0,11808,26496,20736,0,288
PENNSYLVANIA,PA,1,DEMOCRAT,191875,14582933.0,14582933.0,700940,0,0,14574,7981,4858,0,347
PENNSYLVANIA,PA,1,REPUBLICAN,249804,14582933.0,14582933.0,700940,0,0,14574,7981,4858,0,347
PENNSYLVANIA,PA,2,DEMOCRAT,197841,29975912.0,29975912.0,1438240,0,0,29904,16376,9968,0,712
PENNSYLVANIA,PA,2,REPUBLICAN,74947,29975912.0,29975912.0,1438240,0,0,29904,16376,9968,0,712
PENNSYLVANIA,PA,3,DEMOCRAT,339178,36206860.0,36206860.0,1737200,0,0,36120,19780,12040,0,860
PENNSYLVANIA,PA,3,REPUBLICAN,33583,36206860.0,36206860.0,1737200,0,0,36120,19780,12040,0,860
PENNSYLVANIA,PA,4,DEMOCRAT,264637,15825336.0,15825336.0,759520,0,0,15792,8648,5264,0,376
PENNSYLVANIA,PA,4,REPUBLICAN,180113,15825336.0,15825336.0,759520,0,0,15792,8648,5264,0,376
PENNSYLVANIA,PA,5,DEMOCRAT,254844,24731032.0,24731032.0,1187760,0,0,24696,13524,8232,0,588
PENNSYLVANIA,PA,5,REPUBLICAN,139615,24731032.0,24731032.0,1187760,0,0,24696,13524,8232,0,588
PENNSYLVANIA,PA,6,DEMOCRAT,226440,13951810.0,13951810.0,670640,0,0,13944,7636,4648,0,332
PENNSYLVANIA,PA,6,REPUBLICAN,177526,13951810.0,13951810.0,670640,0,0,13944,7636,4648,0,332
PENNSYLVANIA,PA,7,DEMOCRAT,195462,14351359.0,14351359.0,688820,0,0,14322,7843,4774,0,341
PENNSYLVANIA,PA,7,REPUBLICAN,181368,14351359.0,14351359.0,688820,0,0,14322,7843,4774,0,341
PENNSYLVANIA,PA,8,DEMOCRAT,178004,16832390.0,16832390.0,808000,0,0,16800,9200,5600,0,400
PENNSYLVANIA,PA,8,REPUBLICAN,165783,16832390.0,16832390.0,808000,0,0,16800,9200,5600,0,400
PENNSYLVANIA,PA,9,DEMOCRAT,118272,18760488.0,18760488.0,900920,0,0,18732,10258,6244,0,446
PENNSYLVANIA,PA,9,REPUBLICAN,232996,18760488.0,18760488.0,900920,0,0,18732,10258,6244,0,446
PENNSYLVANIA,PA,10,DEMOCRAT,182938,14344211.0,14344211.0,688820,0,0,14322,7843,4774,0,341
PENNSYLVANIA,PA,10,REPUBLICAN,208896,14344211.0,14344211.0,688820,0,0,14322,7843,4774,0,341
PENNSYLVANIA,PA,11,DEMOCRAT,141325,13383290.0,13383290.0,642360,0,0,13356,7314,4452,0,318
PENNSYLVANIA,PA,11,REPUBLICAN,241915,13383290.0,13383290.0,642360,0,0,13356,7314,4452,0,318
PENNSYLVANIA,PA,12,DEMOCRAT,99216,23060936.0,23060936.0,1106960,0,0,23016,12604,7672,0,548
PENNSYLVANIA,PA,12,REPUBLICAN,241052,23060936.0,23060936.0,1106960,0,0,23016,12604,7672,0,548
PENNSYLVANIA,PA,13,DEMOCRAT,96664,21276916.0,21276916.0,1022120,0,0,21252,11638,7084,0,506
PENNSYLVANIA,PA,13,REPUBLICAN,267841,21276916.0,21276916.0,1022120,0,0,21252,11638,7084,0,506
PENNSYLVANIA,PA,14,DEMOCRAT,132028,23751090.0,23751090.0,1139280,0,0,23688,12972,7896,0,564
PENNSYLVANIA,PA,14,REPUBLICAN,242054,23751090.0,23751090.0,1139280,0,0,23688,12972,7896,0,564
PENNSYLVANIA,PA,15,DEMOCRAT,92151,25313222.0,25313222.0,1216040,0,0,25284,13846,8428,0,602
PENNSYLVANIA,PA,15,REPUBLICAN,255055,25313222.0,25313222.0,1216040,0,0,25284,13846,8428,0,602
PENNSYLVANIA,PA,16,DEMOCRAT,143962,18672256.0,18672256.0,896880,0,0,18648,10212,6216,0,444
PENNSYLVANIA,PA,16,REPUBLICAN,210086,18672256.0,18672256.0,896880,0,0,18648,10212,6216,0,444
PENNSYLVANIA,PA,17,DEMOCRAT,222253,26462534.0,26462534.0,1272600,0,0,26460,14490,8820,0,630
PENNSYLVANIA,PA,17,REPUBLICAN,212284,26462534.0,26462534.0,1272600,0,0,26460,14490,8820,0,630
PENNSYLVANIA,PA,18,DEMOCRAT,266084,34946496.0,34946496.0,1680640,0,0,34944,19136,11648,0,832
PENNSYLVANIA,PA,18,REPUBLICAN,118163,34946496.0,34946496.0,1680640,0,0,34944,19136,11648,0,832
RHODE ISLAND,RI,1,DEMOCRAT,158550,29572116.0,2944040825121.0,1363500,0,0,29700,10125,3375,0,675
RHODE ISLAND,RI,1,OTHER,63757,59144232.0,5888081650242.0,2727000,0,0,59400,20250,6750,0,1350
RHODE ISLAND,RI,2,DEMOCRAT,154086,31288395.0,3115671495201.0,1442280,0,0,31416,10710,3570,0,714
RHODE ISLAND,RI,2,REPUBLICAN,109894,31288395.0,3115671495201.0,1442280,0,0,31416,10710,3570,0,714
SOUTH CAROLINA,SC,1,DEMOCRAT,210627,49971822.0,49971822.0,2242200,0,0,49950,63270,53280,0,1110
SOUTH CAROLINA,SC,1,REPUBLICAN,216042,49971822.0,49971822.0,2242200,0,0,49950,63270,53280,0,1110
SOUTH CAROLINA,SC,2,DEMOCRAT,155118,40408419.0,40408419.0,1811940,0,0,40365,51129,43056,0,897
SOUTH CAROLINA,SC,2,OTHER,6163,40408419.0,40408419.0,1811940,0,0,40365,51129,43056,0,897
SOUTH CAROLINA,SC,2,REPUBLICAN,202715,40408419.0,40408419.0,1811940,0,0,40365,51129,43056,0,897
SOUTH CAROLINA,SC,3,DEMOCRAT,95712,47029284.0,47029284.0,2108880,0,0,46980,59508,50112,0,1044
SOUTH CAROLINA,SC,3,REPUBLICAN,237544,47029284.0,47029284.0,2108880,0,0,46980,59508,50112,0,1044
SOUTH CAROLINA,SC,4,DEMOCRAT,133023,31226901.0,31226901.0,1399860,0,0,31185,39501,33264,0,693
SOUTH CAROLINA,SC,4,OTHER,5090,31226901.0,31226901.0,1399860,0,0,31185,39501,33264,0,693
SOUTH CAROLINA,SC,4,REPUBLICAN,222126,31226901.0,31226901.0,1399860,0,0,31185,39501,33264,0,693
SOUTH CAROLINA,SC,5,DEMOCRAT,145979,50565180.0,50565180.0,2266440,0,0,50490,63954,53856,0,1122
SOUTH CAROLINA,SC,5,REPUBLICAN,220006,50565180.0,50565180.0,2266440,0,0,50490,63954,53856,0,1122
SOUTH CAROLINA,SC,6,DEMOCRAT,197477,56896617.0,56896617.0,2551260,0,0,56835,71991,60624,0,1263
SOUTH CAROLINA,SC,6,OTHER,2646,56896617.0,56896617.0,2551260,0,0,56835,71991,60624,0,1263
SOUTH CAROLINA,SC,6,REPUBLICAN,89258,56896617.0,56896617.0,2551260,0,0,56835,71991,60624,0,1263
SOUTH CAROLINA,SC,7,DEMOCRAT,138863,44459457.0,44459457.0,1993740,0,0,44415,56259,47376,0,987
SOUTH CAROLINA,SC,7,REPUBLICAN,224993,44459457.0,44459457.0,1993740,0,0,44415,56259,47376,0,987
SOUTH DAKOTA,SD,0,LIBERTARIAN,75748,31928217.0,31928217.0,1399860,0,0,31878,31185,25641,0,693
SOUTH DAKOTA,SD,0,REPUBLICAN,321984,31928217.0,31928217.0,1399860,0,0,31878,31185,25641,0,693
TENNESSEE,TN,1,DEMOCRAT,68617,9703580.0,9703580.0,416120,0,0,9682,12772,11124,0,206
TENNESSEE,TN,1,NONPARTISAN,4,9703580.0,9703580.0,416120,0,206,9682,12772,11124,0,206
TENNESSEE,TN,1,OTHER,8621,9703580.0,9703580.0,416120,0,0,9682,12772,11124,0,206
TENNESSEE,TN,1,REPUBLICAN,228181,9703580.0,9703580.0,416120,0,0,9682,12772,11124,0,206
TENNESSEE,TN,2,DEMOCRAT,109684,8284132.0,8284132.0,355520,0,0,8272,10912,9504,0,176
TENNESSEE,TN,2,NONPARTISAN,14,16568264.0,16568264.0,711040,0,352,16544,21824,19008,0,352
TENNESSEE,TN,2,OTHER,4592,8284132.0,8284132.0,355520,0,0,8272,10912,9504,0,176
TENNESSEE,TN,2,REPUBLICAN,238907,8284132.0,8284132.0,355520,0,0,8272,10912,9504,0,176
TENNESSEE,TN,3,DEMOCRAT,97687,13134659.0,13134659.0,563580,0,0,13113,17298,15066,0,279
TENNESSEE,TN,3,NONPARTISAN,8,13134659.0,13134659.0,563580,0,279,13113,17298,15066,0,279
TENNESSEE,TN,3,OTHER,7033,26269318.0,26269318.0,1127160,0,0,26226,34596,30132,0,558
TENNESSEE,TN,3,REPUBLICAN,215571,13134659.0,13134659.0,563580,0,0,13113,17298,15066,0,279
TENNESSEE,TN,4,DEMOCRAT,111908,11211432.0,11211432.0,480760,0,0,11186,14756,12852,0,238
TENNESSEE,TN,4,REPUBLICAN,223802,11211432.0,11211432.0,480760,0,0,11186,14756,12852,0,238
TENNESSEE,TN,5,DEMOCRAT,252155,8748856.0,8748856.0,375720,0,0,8742,11532,10044,0,186
TENNESSEE,TN,5,NONPARTISAN,14,26246568.0,26246568.0,1127160,0,558,26226,34596,30132,0,558
TENNESSEE,TN,6,DEMOCRAT,83852,12390185.0,12390185.0,531260,0,0,12361,16306,14202,0,263
TENNESSEE,TN,6,OTHER,8154,12390185.0,12390185.0,531260,0,0,12361,16306,14202,0,263
TENNESSEE,TN,6,REPUBLICAN,257572,12390185.0,12390185.0,531260,0,0,12361,16306,14202,0,263
TENNESSEE,TN,7,DEMOCRAT,95839,12954701.0,12954701.0,555500,0,0,12925,17050,14850,0,275
TENNESSEE,TN,7,OTHER,9608,25909402.0,25909402.0,1111000,0,0,25850,34100,29700,0,550
TENNESSEE,TN,7,REPUBLICAN,245188,12954701.0,12954701.0,555500,0,0,12925,17050,14850,0,275
TENNESSEE,TN,8,DEMOCRAT,97890,11491538.0,11491538.0,492880,0,0,11468,15128,13176,0,244
TENNESSEE,TN,8,OTHER,6747,22983076.0,22983076.0,985760,0,0,22936,30256,26352,0,488
TENNESSEE,TN,8,REPUBLICAN,227216,11491538.0,11491538.0,492880,0,0,11468,15128,13176,0,244
TENNESSEE,TN,9,DEMOCRAT,187905,6083253.0,6083253.0,260580,0,0,6063,7998,6966,0,129
TENNESSEE,TN,9,NONPARTISAN,3,6083253.0,6083253.0,260580,0,129,6063,7998,6966,0,129
TENNESSEE,TN,9,OTHER,6154,12166506.0,12166506.0,521160,0,0,12126,15996,13932,0,258
TENNESSEE,TN,9,REPUBLICAN,48818,6083253.0,6083253.0,260580,0,0,6063,7998,6966,0,129
TEXAS,TX,1,DEMOCRAT,83008,13332346.0,13332346.0,557520,0,0,13248,20424,13524,26,276
TEXAS,TX,1,REPUBLICAN,219716,13332346.0,13332346.0,557520,0,0,13248,20424,13524,26,276
TEXAS,TX,2,DEMOCRAT,148374,7760361.0,7760361.0,325220,0,0,7728,11914,7889,0,161
TEXAS,TX,2,LIBERTARIAN,5524,7760361.0,7760361.0,325220,0,0,7728,11914,7889,0,161
TEXAS,TX,2,REPUBLICAN,192828,7760361.0,7760361.0,325220,0,0,7728,11914,7889,0,161
TEXAS,TX,3,DEMOCRAT,179458,9953595.0,9953595.0,418140,0,0,9936,15318,10143,0,207
TEXAS,TX,3,LIBERTARIAN,8621,9953595.0,9953595.0,418140,0,0,9936,15318,10143,0,207
TEXAS,TX,3,REPUBLICAN,230512,9953595.0,9953595.0,418140,0,0,9936,15318,10143,0,207
TEXAS,TX,4,DEMOCRAT,76237,16493404.0,16493404.0,690840,0,0,16416,25308,16758,82,342
TEXAS,TX,4,LIBERTARIAN,6327,16493404.0,16493404.0,690840,0,0,16416,25308,16758,74,342
TEXAS,TX,4,REPUBLICAN,253693,16493404.0,16493404.0,690840,0,0,16416,25308,16758,82,342
TEXAS,TX,5,DEMOCRAT,100743,11223345.0,11223345.0,470660,0,0,11184,17242,11417,0,233
TEXAS,TX,5,LIBERTARIAN,5834,11223345.0,11223345.0,470660,0,0,11184,17242,11417,0,233
TEXAS,TX,5,REPUBLICAN,173836,11223345.0,11223345.0,470660,0,0,11184,17242,11417,0,233
TEXAS,TX,6,DEMOCRAT,149530,13158008.0,13158008.0,549440,0,0,13056,20128,13328,0,272
TEXAS,TX,6,LIBERTARIAN,10955,13158008.0,13158008.0,549440,0,0,13056,20128,13328,0,272
TEXAS,TX,6,REPUBLICAN,179507,13158008.0,13158008.0,549440,0,0,13056,20128,13328,0,272
TEXAS,TX,7,DEMOCRAT,159529,7471155.0,7471155.0,313100,0,0,7440,11470,7595,0,155
TEXAS,TX,7,LIBERTARIAN,5542,7471155.0,7471155.0,313100,0,0,7440,11470,7595,0,155
TEXAS,TX,7,REPUBLICAN,149054,7471155.0,7471155.0,313100,0,0,7440,11470,7595,0,155
TEXAS,TX,8,DEMOCRAT,97408,11163587.0,11163587.0,466620,0,0,11088,17094,11319,20,231
TEXAS,TX,8,LIBERTARIAN,7735,11163587.0,11163587.0,466620,0,0,11088,17094,11319,0,231
TEXAS,TX,8,REPUBLICAN,277327,11163587.0,11163587.0,466620,0,0,11088,17094,11319,0,231
TEXAS,TX,9,DEMOCRAT,172938,7324704.0,7324704.0,307040,0,0,7296,11248,7448,0,152
TEXAS,TX,9,LIBERTARIAN,6594,7324704.0,7324704.0,307040,0,0,7296,11248,7448,0,152
TEXAS,TX,9,REPUBLICAN,49575,7324704.0,7324704.0,307040,0,0,7296,11248,7448,0,152
TEXAS,TX,10,DEMOCRAT,187650,11492328.0,11492328.0,480760,0,0,11424,17612,11662,47,238
TEXAS,TX,10,LIBERTARIAN,8992,11492328.0,11492328.0,480760,0,0,11424,17612,11662,0,238
TEXAS,TX,10,REPUBLICAN,217179,11492328.0,11492328.0,480760,0,0,11424,17612,11662,47,238
TEXAS,TX,11,DEMOCRAT,53400,16793334.0,16793334.0,702960,0,0,16704,25752,17052,58,348
TEXAS,TX,11,LIBERTARIAN,5805,16793334.0,16793334.0,702960,0,0,16704,25752,17052,58,348
TEXAS,TX,11,REPUBLICAN,232661,16793334.0,16793334.0,702960,0,0,16704,25752,17052,66,348
TEXAS,TX,12,DEMOCRAT,121250,14141412.0,14141412.0,589840,0,0,14016,21608,14308,0,292
TEXAS,TX,12,LIBERTARIAN,11918,14141412.0,14141412.0,589840,0,0,14016,21608,14308,0,292
TEXAS,TX,12,REPUBLICAN,233853,14141412.0,14141412.0,589840,0,0,14016,21608,14308,0,292
TEXAS,TX,13,DEMOCRAT,50475,19456723.0,19456723.0,814060,0,0,19344,29822,19747,12,403
TEXAS,TX,13,LIBERTARIAN,5907,19456723.0,19456723.0,814060,0,0,19344,29822,19747,0,403
TEXAS,TX,13,REPUBLICAN,217121,19456723.0,19456723.0,814060,0,0,19344,29822,19747,19,403
TEXAS,TX,14,DEMOCRAT,118574,11419633.0,11419633.0,478740,0,0,11376,17538,11613,0,237
TEXAS,TX,14,REPUBLICAN,190541,11419633.0,11419633.0,478740,0,0,11376,17538,11613,0,237
TEXAS,TX,15,DEMOCRAT,115606,14077772.0,14077772.0,589840,0,0,14016,21608,14308,14,292
TEXAS,TX,15,LIBERTARIAN,4295,14077772.0,14077772.0,589840,0,0,14016,21608,14308,0,292
TEXAS,TX,15,REPUBLICAN,109019,14077772.0,14077772.0,589840,0,0,14016,21608,14308,14,292
TEXAS,TX,16,DEMOCRAT,154108,9050508.0,9050508.0,379760,0,0,9024,13912,9212,0,188
TEXAS,TX,16,REPUBLICAN,84006,9050508.0,9050508.0,379760,0,0,9024,13912,9212,0,188
TEXAS,TX,17,DEMOCRAT,125565,14612865.0,14612865.0,612060,0,0,14544,22422,14847,0,303
TEXAS,TX,17,LIBERTARIAN,9918,14612865.0,14612865.0,612060,0,0,14544,22422,14847,0,303
TEXAS,TX,17,REPUBLICAN,171386,14612865.0,14612865.0,612060,0,0,14544,22422,14847,81,303
TEXAS,TX,18,DEMOCRAT,180952,11857446.0,11857446.0,496920,0,0,11808,18204,12054,0,246
TEXAS,TX,18,LIBERTARIAN,4514,11857446.0,11857446.0,496920,0,0,11808,18204,12054,0,246
TEXAS,TX,18,OTHER,3396,11857446.0,11857446.0,496920,0,0,11808,18204,12054,0,246
TEXAS,TX,18,REPUBLICAN,58033,11857446.0,11857446.0,496920,0,0,11808,18204,12054,0,246
TEXAS,TX,19,DEMOCRAT,60572,18591207.0,18591207.0,777700,0,0,18480,28490,18865,36,385
TEXAS,TX,19,LIBERTARIAN,6271,18591207.0,18591207.0,777700,0,0,18480,28490,18865,0,385
TEXAS,TX,19,REPUBLICAN,198193,18591207.0,18591207.0,777700,0,0,18480,28490,18865,51,385
TEXAS,TX,20,DEMOCRAT,175078,13111917.0,13111917.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,20,LIBERTARIAN,6017,13111917.0,13111917.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,20,REPUBLICAN,89628,13111917.0,13111917.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,21,DEMOCRAT,205780,13725265.0,13725265.0,575700,0,0,13680,21090,13965,0,285
TEXAS,TX,21,LIBERTARIAN,8666,13725265.0,13725265.0,575700,0,0,13680,21090,13965,0,285
TEXAS,TX,21,OTHER,3564,13725265.0,13725265.0,575700,0,0,13680,21090,13965,0,285
TEXAS,TX,21,REPUBLICAN,235741,13725265.0,13725265.0,575700,0,0,13680,21090,13965,13,285
TEXAS,TX,22,DEMOCRAT,181998,8954334.0,8954334.0,375720,0,0,8928,13764,9114,0,186
TEXAS,TX,22,LIBERTARIAN,15791,8954334.0,8954334.0,375720,0,0,8928,13764,9114,0,186
TEXAS,TX,22,REPUBLICAN,210259,8954334.0,8954334.0,375720,0,0,8928,13764,9114,0,186
TEXAS,TX,23,DEMOCRAT,137744,16873034.0,16873034.0,707000,0,0,16800,25900,17150,29,350
TEXAS,TX,23,LIBERTARIAN,8371,16873034.0,16873034.0,707000,0,0,16800,25900,17150,12,350
TEXAS,TX,23,REPUBLICAN,149398,16873034.0,16873034.0,707000,0,0,16800,25900,17150,48,350
TEXAS,TX,24,DEMOCRAT,163326,12493797.0,12493797.0,523180,0,0,12432,19166,12691,0,259
TEXAS,TX,24,LIBERTARIAN,5647,12493797.0,12493797.0,523180,0,0,12432,19166,12691,0,259
TEXAS,TX,24,OTHER,7138,24987594.0,24987594.0,1046360,0,0,24864,38332,25382,0,518
TEXAS,TX,24,REPUBLICAN,167910,12493797.0,12493797.0,523180,0,0,12432,19166,12691,0,259
TEXAS,TX,25,DEMOCRAT,165676,10809954.0,10809954.0,452480,0,0,10752,16576,10976,27,224
TEXAS,TX,25,LIBERTARIAN,7728,10809954.0,10809954.0,452480,0,0,10752,16576,10976,27,224
TEXAS,TX,25,REPUBLICAN,220009,10809954.0,10809954.0,452480,0,0,10752,16576,10976,27,224
TEXAS,TX,26,DEMOCRAT,161009,10168143.0,10168143.0,426220,0,0,10128,15614,10339,0,211
TEXAS,TX,26,LIBERTARIAN,9243,10168143.0,10168143.0,426220,0,0,10128,15614,10339,0,211
TEXAS,TX,26,REPUBLICAN,261963,10168143.0,10168143.0,426220,0,0,10128,15614,10339,0,211
TEXAS,TX,27,DEMOCRAT,95466,15312841.0,15312841.0,640340,0,0,15216,23458,15533,0,317
TEXAS,TX,27,LIBERTARIAN,5482,15312841.0,15312841.0,640340,0,0,15216,23458,15533,0,317
TEXAS,TX,27,REPUBLICAN,172305,15312841.0,15312841.0,640340,0,0,15216,23458,15533,0,317
TEXAS,TX,28,DEMOCRAT,137492,13553673.0,13553673.0,567620,0,0,13488,20794,13769,81,281
TEXAS,TX,28,LIBERTARIAN,6426,13553673.0,13553673.0,567620,0,0,13488,20794,13769,81,281
TEXAS,TX,28,REPUBLICAN,91910,13553673.0,13553673.0,567620,0,0,13488,20794,13769,81,281
TEXAS,TX,29,DEMOCRAT,111305,8145969.0,8145969.0,341380,0,0,8112,12506,8281,0,169
TEXAS,TX,29,LIBERTARIAN,2328,8145969.0,8145969.0,341380,0,0,8112,12506,8281,0,169
TEXAS,TX,29,REPUBLICAN,42840,8145969.0,8145969.0,341380,0,0,8112,12506,8281,0,169
TEXAS,TX,30,DEMOCRAT,204928,13134849.0,13134849.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,30,OTHER,10851,13134849.0,13134849.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,30,REPUBLICAN,48685,13134849.0,13134849.0,551460,0,0,13104,20202,13377,0,273
TEXAS,TX,31,DEMOCRAT,174981,6912405.0,6912405.0,288860,0,0,6864,10582,7007,96,143
TEXAS,TX,31,LIBERTARIAN,8857,6912405.0,6912405.0,288860,0,0,6864,10582,7007,96,143
