,location_key,county,cumulative_confirmed,cumulative_deceased,2020_earlyPop,2020_pop,2021_pop,2022_pop,state,cumulative_percentage,dead_percentage
1050,KY,21123,3741.0,73.0,14869.0,14877.0,15024.0,15163.0,Kentucky,0.24671898700784806,0.004814350722152608
1051,KY,21125,20315.0,242.0,62613.0,62728.0,62592.0,62885.0,Kentucky,0.32305001192653254,0.003848294505844001
1052,KY,21127,4550.0,69.0,16293.0,16303.0,16268.0,16109.0,Kentucky,0.28245080389844185,0.004283319883295052
1053,KY,21129,2951.0,52.0,7394.0,7372.0,7454.0,7261.0,Kentucky,0.4064178487811596,0.007161547996143782
1054,KY,21131,3724.0,49.0,10516.0,10471.0,10298.0,10093.0,Kentucky,0.36896859209353017,0.004854849895967502
1055,KY,21133,7140.0,114.0,21551.0,21465.0,21245.0,20893.0,Kentucky,0.3417412530512612,0.005456372947877279
1056,KY,21135,4529.0,86.0,13079.0,13082.0,13006.0,12954.0,Kentucky,0.34962173845916317,0.006638876022850085
1057,KY,21137,6487.0,137.0,24276.0,24249.0,24227.0,24360.0,Kentucky,0.26629720853858785,0.005623973727422004
1058,KY,21139,2482.0,61.0,8892.0,8873.0,8984.0,8963.0,Kentucky,0.27691621109003683,0.006805757001004128
1059,KY,21141,8369.0,126.0,27433.0,27515.0,27815.0,27877.0,Kentucky,0.30021164400760486,0.00451985507766259
1060,KY,21143,2881.0,34.0,8683.0,8678.0,8436.0,9101.0,Kentucky,0.3165586199318756,0.0037358532029447312
1061,KY,21145,18812.0,263.0,67871.0,67911.0,67612.0,67490.0,Kentucky,0.2787375907541858,0.0038968736109053193
1062,KY,21147,5727.0,82.0,16887.0,16857.0,16681.0,16701.0,Kentucky,0.3429135979881444,0.0049098856355906835
1063,KY,21149,2621.0,53.0,9152.0,9134.0,9127.0,9105.0,Kentucky,0.2878638110928062,0.005820977484898408
1064,KY,21151,27833.0,280.0,92707.0,92983.0,93473.0,95187.0,Kentucky,0.2924033744103712,0.0029415781566810594
1065,KY,21153,3950.0,51.0,11639.0,11604.0,11476.0,11357.0,Kentucky,0.3478031170203399,0.004490622523553756
1066,KY,21155,6433.0,85.0,19577.0,19588.0,19758.0,19775.0,Kentucky,0.32530973451327433,0.0042983565107458915
1067,KY,21157,8421.0,112.0,31661.0,31685.0,31820.0,31777.0,Kentucky,0.26500298958366114,0.0035245617899738804
1068,KY,21159,3308.0,49.0,11287.0,11249.0,11157.0,11095.0,Kentucky,0.2981523208652546,0.004416403785488959
1069,KY,21161,5017.0,105.0,17121.0,17130.0,16965.0,16930.0,Kentucky,0.2963378617838157,0.0062020082693443595
1070,KY,21163,5821.0,66.0,30011.0,30030.0,30132.0,30001.0,Kentucky,0.19402686577114095,0.0021999266691110297
1071,KY,21165,1706.0,32.0,6114.0,6135.0,6209.0,6250.0,Kentucky,0.27296,0.00512
1072,KY,21167,7401.0,106.0,22643.0,22652.0,22872.0,22902.0,Kentucky,0.3231595493843332,0.00462841673216313
1073,KY,21169,2875.0,64.0,10288.0,10286.0,10363.0,10370.0,Kentucky,0.2772420443587271,0.006171648987463838
1074,KY,21171,3624.0,77.0,11336.0,11316.0,11269.0,11355.0,Kentucky,0.3191545574636724,0.0067811536767943634
1075,KY,21173,8200.0,108.0,28104.0,28104.0,28231.0,28367.0,Kentucky,0.2890682835689357,0.0038072408079811047
1076,KY,21175,5272.0,28.0,13724.0,13729.0,13682.0,14120.0,Kentucky,0.373371104815864,0.00198300283286119
1077,KY,21177,10190.0,121.0,30930.0,30886.0,30072.0,30455.0,Kentucky,0.3345920210146117,0.003973075028730915
1078,KY,21179,14507.0,153.0,46737.0,46784.0,47149.0,47392.0,Kentucky,0.30610651586765697,0.0032283929777177584
1079,KY,21181,2105.0,31.0,7532.0,7540.0,7750.0,7805.0,Kentucky,0.2696989109545163,0.0039718129404228055
1080,KY,21183,7313.0,103.0,23772.0,23746.0,23730.0,23527.0,Kentucky,0.3108343605219535,0.004377948739745824
1081,KY,21185,18515.0,145.0,67609.0,67692.0,68232.0,69431.0,Kentucky,0.2666676268525587,0.002088404315075399
1082,KY,21187,2370.0,34.0,11271.0,11304.0,11307.0,11290.0,Kentucky,0.20992028343666963,0.0030115146147032773
1083,KY,21189,1575.0,27.0,4052.0,4031.0,3967.0,3929.0,Kentucky,0.4008653601425299,0.00687197760244337
1084,KY,21191,3498.0,38.0,14652.0,14652.0,14611.0,14676.0,Kentucky,0.2383483237939493,0.0025892613791223765
1085,KY,21193,11040.0,178.0,28465.0,28360.0,27906.0,27361.0,Kentucky,0.4034940243412156,0.006505610175066701
1086,KY,21195,19099.0,307.0,58663.0,58443.0,57362.0,56286.0,Kentucky,0.33932061258572294,0.005454287034075969
1087,KY,21197,4782.0,44.0,13128.0,13095.0,13110.0,13083.0,Kentucky,0.36551249713368494,0.0033631430100129938
1088,KY,21199,18157.0,293.0,65033.0,65104.0,65561.0,65795.0,Kentucky,0.2759632190895965,0.0044532259290219625
1089,KY,21201,672.0,21.0,2192.0,2181.0,2250.0,2229.0,Kentucky,0.30148048452220727,0.009421265141318977
1090,KY,21203,5059.0,59.0,16042.0,16064.0,16151.0,16242.0,Kentucky,0.31147641916020197,0.003632557566802118
1091,KY,21205,6739.0,69.0,24654.0,24716.0,24586.0,24388.0,Kentucky,0.2763244218468099,0.002829260291946859
1092,KY,21207,6446.0,87.0,17990.0,17995.0,18195.0,18178.0,Kentucky,0.354604466938057,0.0047860050610628235
1093,KY,21209,17723.0,109.0,57153.0,57520.0,58312.0,59099.0,Kentucky,0.29988663090746037,0.0018443628487791672
1094,KY,21211,13410.0,162.0,48101.0,48243.0,48580.0,48886.0,Kentucky,0.27431166387104694,0.003313832180992513
1095,KY,21213,5635.0,94.0,19595.0,19626.0,19716.0,19949.0,Kentucky,0.28247029926312095,0.004712015639881698
1096,KY,21215,5384.0,59.0,19433.0,19510.0,19895.0,20204.0,Kentucky,0.266481884775292,0.0029202138190457336
1097,KY,21217,9492.0,124.0,26019.0,26000.0,26158.0,26407.0,Kentucky,0.35945014579467566,0.004695724618472375
1098,KY,21219,2987.0,43.0,12249.0,12289.0,12321.0,12404.0,Kentucky,0.240809416317317,0.003466623669783941
1099,KY,21221,4016.0,44.0,14057.0,14080.0,14202.0,14332.0,Kentucky,0.28021211275467484,0.0030700530281886685
1100,KY,21223,2217.0,40.0,8470.0,8461.0,8553.0,8539.0,Kentucky,0.2596322754420892,0.004684389272748566
1101,KY,21225,4341.0,57.0,13670.0,13665.0,13166.0,12961.0,Kentucky,0.33492786050459067,0.00439780881104853
1102,KY,21227,43102.0,372.0,134551.0,135013.0,137148.0,139843.0,Kentucky,0.30821707200217385,0.002660125998441109
1103,KY,21229,3967.0,61.0,12028.0,12042.0,12091.0,12061.0,Kentucky,0.3289113672166487,0.005057623745958047
1104,KY,21231,6107.0,92.0,19559.0,19542.0,19569.0,19681.0,Kentucky,0.3102992734109039,0.004674559219551852
1105,KY,21233,3914.0,49.0,13014.0,13017.0,12857.0,12726.0,Kentucky,0.30755932736130753,0.0038503850385038503
1106,KY,21235,14412.0,199.0,36715.0,36695.0,36699.0,36873.0,Kentucky,0.39085509722561224,0.005396902882868223
1107,KY,21237,2532.0,28.0,6561.0,6556.0,6491.0,6400.0,Kentucky,0.395625,0.004375
1108,KY,21239,6978.0,49.0,26874.0,26902.0,27090.0,27062.0,Kentucky,0.25785233907323923,0.0018106570098292809
1109,LA,22001,15906.0,294.0,57569.0,57472.0,57262.0,56744.0,Louisiana,0.2803115747920485,0.00518116452840829
1110,LA,22003,7880.0,141.0,22751.0,22684.0,22604.0,22320.0,Louisiana,0.35304659498207885,0.006317204301075269
1111,LA,22005,35030.0,293.0,126498.0,126966.0,128502.0,130458.0,Louisiana,0.2685155375676463,0.002245933557160159
1112,LA,22007,5575.0,70.0,21040.0,20957.0,20726.0,20604.0,Louisiana,0.2705785284410794,0.00339739856338575
1113,LA,22009,11600.0,208.0,39690.0,39638.0,39265.0,38751.0,Louisiana,0.29934711362287425,0.005367603416686021
1114,LA,22011,9271.0,143.0,36554.0,36600.0,36619.0,36570.0,Louisiana,0.2535138091331693,0.003910308996445173
1115,LA,22013,3992.0,111.0,12989.0,12918.0,12800.0,12641.0,Louisiana,0.3157978008068982,0.008780950874139704
1116,LA,22015,37689.0,494.0,128736.0,128717.0,129402.0,129276.0,Louisiana,0.29153903276710297,0.003821281599059377
1117,LA,22017,67560.0,1156.0,237857.0,236928.0,232741.0,229025.0,Louisiana,0.2949896299530619,0.005047483899137649
1118,LA,22019,54862.0,706.0,216779.0,216465.0,205095.0,202418.0,Louisiana,0.27103320850912466,0.0034878321097926075
1119,LA,22021,3625.0,55.0,9642.0,9611.0,9593.0,9554.0,Louisiana,0.37942223152606236,0.005756751099016119
1120,LA,22023,1199.0,9.0,5619.0,5623.0,5099.0,4902.0,Louisiana,0.24459404324765402,0.0018359853121175031
1121,LA,22025,2700.0,55.0,8903.0,8841.0,8712.0,8566.0,Louisiana,0.3151996264300724,0.006420733130982956
1122,LA,22027,3280.0,78.0,14168.0,14103.0,13990.0,13744.0,Louisiana,0.23864959254947612,0.005675203725261932
1123,LA,22029,5103.0,89.0,18681.0,18568.0,18373.0,18116.0,Louisiana,0.28168469860896445,0.004912784279090307
1124,LA,22031,7362.0,135.0,26809.0,26838.0,26934.0,26853.0,Louisiana,0.27415931180873643,0.005027371243436487
1125,LA,22033,111670.0,1349.0,456781.0,455886.0,453653.0,450544.0,Louisiana,0.24785592528143754,0.0029941581732305833
1126,LA,22035,2538.0,38.0,7460.0,7397.0,7242.0,6990.0,Louisiana,0.3630901287553648,0.0054363376251788265
1127,LA,22037,7324.0,170.0,19536.0,19450.0,19319.0,19135.0,Louisiana,0.3827541154951659,0.008884243532793311
1128,LA,22039,8398.0,159.0,32351.0,32304.0,32190.0,31986.0,Louisiana,0.2625523666604139,0.004970924779591071
1129,LA,22041,7352.0,178.0,19774.0,19712.0,19593.0,19308.0,Louisiana,0.3807748083695877,0.009218976590014501
1130,LA,22043,5861.0,94.0,22163.0,22135.0,22212.0,22000.0,Louisiana,0.26640909090909093,0.004272727272727273
1131,LA,22045,19149.0,264.0,70293.0,70054.0,69298.0,68327.0,Louisiana,0.28025524316887906,0.0038637727399124795
1132,LA,22047,9023.0,153.0,30240.0,30058.0,29713.0,29506.0,Louisiana,0.30580220972005695,0.005185386023181726
1133,LA,22049,4409.0,76.0,15034.0,14997.0,14922.0,14839.0,Louisiana,0.297122447604286,0.005121638924455826
1134,LA,22051,115373.0,1341.0,440794.0,439712.0,433929.0,425884.0,Louisiana,0.2709024053498136,0.0031487447286115467
1135,LA,22053,6942.0,157.0,32250.0,32210.0,32413.0,32026.0,Louisiana,0.21676138137763068,0.004902266908137138
1136,LA,22055,62873.0,500.0,241756.0,242148.0,244922.0,247866.0,Louisiana,0.2536572180129586,0.002017218981223726
1137,LA,22057,27889.0,372.0,97552.0,97434.0,97537.0,95870.0,Louisiana,0.29090434964013767,0.003880254511317409
1138,LA,22059,4275.0,61.0,14797.0,14822.0,14793.0,14729.0,Louisiana,0.2902437368456786,0.004141489578382783
1139,LA,22061,12269.0,145.0,48398.0,48304.0,48153.0,48129.0,Louisiana,0.2549190716615762,0.00301273660371086
1140,LA,22063,37238.0,466.0,142284.0,142824.0,146230.0,148425.0,Louisiana,0.25088765369715343,0.0031396328111840998
1141,LA,22065,3264.0,59.0,10015.0,9923.0,9804.0,9478.0,Louisiana,0.3443764507280017,0.006224941970879932
1142,LA,22067,6871.0,134.0,25629.0,25453.0,25000.0,24446.0,Louisiana,0.2810684774605252,0.005481469361040661
1143,LA,22069,10162.0,167.0,37519.0,37388.0,36995.0,36663.0,Louisiana,0.2771731718626408,0.004555000954640918
1144,LA,22071,90328.0,1109.0,383998.0,383218.0,377063.0,369749.0,Louisiana,0.2442954544839878,0.002999331979261607
1145,LA,22073,50769.0,754.0,160364.0,160096.0,158919.0,157702.0,Louisiana,0.321929969182382,0.004781169547627804
1146,LA,22075,6509.0,45.0,23515.0,23458.0,23284.0,22516.0,Louisiana,0.289083318529046,0.0019985787884171254
1147,LA,22077,6297.0,94.0,20757.0,20670.0,20323.0,20151.0,Louisiana,0.31249069525085604,0.00466478090417349
1148,LA,22079,32791.0,577.0,130030.0,129657.0,128748.0,127189.0,Louisiana,0.2578131756677071,0.004536555834230948
1149,LA,22081,2112.0,53.0,7624.0,7587.0,7490.0,7420.0,Louisiana,0.2846361185983827,0.007142857142857143
1150,LA,22083,6732.0,97.0,20049.0,20032.0,19890.0,19826.0,Louisiana,0.33955412085140724,0.00489256531826894
1151,LA,22085,6343.0,113.0,22144.0,22093.0,22098.0,21985.0,Louisiana,0.2885148965203548,0.005139868091880828
1152,LA,22087,11439.0,111.0,43766.0,43853.0,44330.0,44479.0,Louisiana,0.257177544459183,0.0024955597023314374
1153,LA,22089,13920.0,145.0,52548.0,52507.0,52405.0,50998.0,Louisiana,0.27295188046590063,0.0028432487548531314
1154,LA,22091,1920.0,23.0,10925.0,10901.0,10921.0,10822.0,Louisiana,0.1774163740528553,0.002125300314174829
1155,LA,22093,5805.0,77.0,20194.0,20117.0,19790.0,19423.0,Louisiana,0.2988724707820625,0.003964372136127272
1156,LA,22095,10628.0,184.0,42477.0,42355.0,42021.0,39864.0,Louisiana,0.26660646197070037,0.004615693357415212
1157,LA,22097,22279.0,416.0,82552.0,82302.0,82283.0,81773.0,Louisiana,0.27244934146967825,0.005087253739009209
1158,LA,22099,12985.0,188.0,51766.0,51628.0,51573.0,51236.0,Louisiana,0.25343508470606607,0.003669295026934187
1159,LA,22101,12526.0,262.0,49405.0,49143.0,48188.0,47789.0,Louisiana,0.2621105275272552,0.005482433195923748
1160,LA,22103,73066.0,851.0,264575.0,264986.0,270087.0,273263.0,Louisiana,0.26738343646962814,0.003114215975086272
1161,LA,22105,34885.0,599.0,133149.0,133635.0,135508.0,137048.0,Louisiana,0.2545458525480124,0.0043707314225672755
1162,LA,22107,988.0,11.0,4147.0,4107.0,4034.0,3846.0,Louisiana,0.25689027561102445,0.002860114404576183
1163,LA,22109,31012.0,419.0,109583.0,109405.0,109013.0,104786.0,Louisiana,0.2959555665833222,0.003998625770618212
1164,LA,22111,6928.0,135.0,21106.0,21090.0,20996.0,20721.0,Louisiana,0.33434679793446265,0.006515129578688287
1165,LA,22113,15334.0,224.0,56973.0,56918.0,56854.0,56952.0,Louisiana,0.269244275881444,0.003933136676499509
1166,LA,22115,9939.0,191.0,48754.0,48625.0,48056.0,47247.0,Louisiana,0.2103625627023938,0.004042584714373399
1167,LA,22117,12994.0,249.0,45456.0,45344.0,45176.0,45025.0,Louisiana,0.2885952248750694,0.005530260966129928
1168,LA,22119,11145.0,186.0,36963.0,36875.0,36024.0,35643.0,Louisiana,0.31268411749852704,0.005218415958252672
1169,LA,22121,7335.0,90.0,27201.0,27258.0,27805.0,28034.0,Louisiana,0.2616465720196904,0.003210387386744667
1170,LA,22123,3629.0,66.0,9755.0,9693.0,9596.0,9475.0,Louisiana,0.3830079155672823,0.006965699208443272
1171,LA,22125,2835.0,46.0,15307.0,15250.0,15481.0,15381.0,Louisiana,0.18431831480397892,0.002990702815161563
1172,LA,22127,4452.0,64.0,13755.0,13721.0,13507.0,13205.0,Louisiana,0.3371450208254449,0.0048466489965922
1173,MA,25001,37644.0,683.0,229004.0,228856.0,232594.0,232457.0,Massachusetts,0.1619396275440189,0.0029381778135311046
1174,MA,25003,26169.0,410.0,129036.0,128774.0,128621.0,127859.0,Massachusetts,0.2046707701452381,0.0032066573334688995
1175,MA,25005,154820.0,2488.0,579210.0,576737.0,579895.0,580068.0,Massachusetts,0.2668997427887765,0.004289152306281333
1176,MA,25007,3587.0,2.0,20595.0,20579.0,21109.0,20868.0,Massachusetts,0.17188997508146445,9.584052137243626e-05
1177,MA,25009,214332.0,3163.0,809818.0,808491.0,807485.0,806765.0,Massachusetts,0.2656684412437327,0.003920596456217114
1178,MA,25011,11403.0,170.0,71035.0,70930.0,70943.0,70894.0,Massachusetts,0.1608457697407397,0.0023979462295821933
1179,MA,25013,139047.0,2077.0,465834.0,464407.0,462849.0,461041.0,Massachusetts,0.3015935676002785,0.004505022329901245
1180,MA,25015,30837.0,413.0,162305.0,146592.0,163088.0,162588.0,Massachusetts,0.18966344379659014,0.002540162865648141
1181,MA,25017,352032.0,4726.0,1632002.0,1628671.0,1617099.0,1617105.0,Massachusetts,0.21769272867253517,0.0029225065781133567
1182,MA,25019,3481.0,3.0,14251.0,14237.0,14499.0,14421.0,Massachusetts,0.24138409264267388,0.00020802995631370917
1183,MA,25021,141128.0,2242.0,725999.0,724322.0,724692.0,725531.0,Massachusetts,0.19451684352563847,0.0030901505242367316
1184,MA,25023,120081.0,2001.0,530820.0,530154.0,532919.0,533069.0,Massachusetts,0.22526352123271096,0.0037537354451299926
1185,MA,25025,226017.0,2309.0,797941.0,793271.0,771765.0,766381.0,Massachusetts,0.29491467037935437,0.0030128617489212283
1186,MA,25027,201669.0,3048.0,862099.0,859708.0,862132.0,862927.0,Massachusetts,0.23370343030175206,0.0035321643661630707
1187,MD,24001,17291.0,362.0,68115.0,67955.0,67691.0,67267.0,Maryland,0.25705026238720324,0.005381539239151441
1188,MD,24003,92830.0,1078.0,588265.0,589054.0,592052.0,593286.0,Maryland,0.1564675384216044,0.0018169988841806482
1189,MD,24005,136295.0,2484.0,854554.0,853325.0,850634.0,846161.0,Maryland,0.16107454727882756,0.0029356115443751247
1190,MD,24009,11468.0,146.0,92785.0,92905.0,94226.0,94573.0,Maryland,0.12126082497118627,0.001543780994575619
1191,MD,24011,6159.0,80.0,33299.0,33273.0,33413.0,33433.0,Maryland,0.18421918463793258,0.0023928453922770917
1192,MD,24013,22141.0,409.0,172890.0,172923.0,174208.0,175305.0,Maryland,0.12629987735660705,0.00233307663785973
1193,MD,24015,15906.0,259.0,103726.0,103793.0,104096.0,104942.0,Maryland,0.15156943835642545,0.0024680299594061483
1194,MD,24017,28950.0,353.0,166621.0,166726.0,168870.0,170102.0,Maryland,0.17019200244559146,0.002075225452963516
1195,MD,24019,7819.0,108.0,32530.0,32528.0,32625.0,32726.0,Maryland,0.23892318034590235,0.003300128338324268
1196,MD,24021,46920.0,525.0,271709.0,272765.0,280410.0,287079.0,Maryland,0.16343933203055605,0.0018287649044339712
1197,MD,24023,5761.0,116.0,28804.0,28792.0,28757.0,28579.0,Maryland,0.2015815808810665,0.004058924385037965
1198,MD,24025,39423.0,582.0,260924.0,261213.0,263292.0,263867.0,Maryland,0.1494048137887648,0.0022056566376242575
1199,MD,24027,46124.0,378.0,332316.0,332786.0,335287.0,335411.0,Maryland,0.13751486981643415,0.0011269755613262534
1200,MD,24029,3122.0,66.0,19195.0,19114.0,19254.0,19320.0,Maryland,0.16159420289855073,0.0034161490683229812
1201,MD,24031,178052.0,2044.0,1062054.0,1060825.0,1055924.0,1052521.0,Maryland,0.16916717101131473,0.0019420040075209901
1202,MD,24033,175401.0,2163.0,967194.0,965290.0,956254.0,946971.0,Maryland,0.18522320113287524,0.0022841248570441967
1203,MD,24035,7246.0,110.0,49871.0,50023.0,50900.0,51711.0,Maryland,0.14012492506429966,0.0021272069772388853
1204,MD,24037,19329.0,217.0,113775.0,113987.0,114664.0,114877.0,Maryland,0.1682582240135101,0.0018889769057339589
1205,MD,24039,5267.0,74.0,24618.0,24564.0,24528.0,24546.0,Maryland,0.21457671311007903,0.0030147478204188057
1206,MD,24041,5702.0,88.0,37520.0,37481.0,37796.0,37932.0,Maryland,0.15032162817673733,0.002319940946957714
1207,MD,24043,35434.0,586.0,154709.0,154677.0,155197.0,155590.0,Maryland,0.22773957195192493,0.003766308888746063
1208,MD,24045,20013.0,328.0,103586.0,103556.0,104181.0,104664.0,Maryland,0.19121187800963083,0.003133837804784835
1209,MD,24047,8826.0,160.0,52460.0,52511.0,53370.0,53866.0,Maryland,0.16385103776036833,0.002970333791259793
1210,MD,24510,116724.0,1777.0,,,,,,,
1211,ME,23001,23257.0,285.0,111147.0,111180.0,112648.0,113023.0,Maine,0.20577227643930882,0.002521610645620803
1212,ME,23003,14393.0,166.0,67107.0,67064.0,67022.0,67255.0,Maine,0.21400639357668574,0.002468217976358635
1213,ME,23005,52557.0,366.0,303076.0,303570.0,306149.0,307451.0,Maine,0.17094431307753105,0.0011904335975488776
1214,ME,23007,6014.0,60.0,29447.0,29460.0,30275.0,30474.0,Maine,0.19734855942770888,0.0019688915140775743
1215,ME,23009,7983.0,87.0,55477.0,55500.0,56403.0,56701.0,Maine,0.1407911677042733,0.0015343644732897126
1216,ME,23011,24799.0,240.0,123636.0,123832.0,124824.0,125540.0,Maine,0.19753863310498646,0.0019117412776804205
1217,ME,23013,6414.0,38.0,40608.0,40657.0,41074.0,41164.0,Maine,0.15581576134486444,0.0009231367214070547
1218,ME,23015,5578.0,35.0,35240.0,35249.0,35985.0,36215.0,Maine,0.1540245754521607,0.0009664503658704957
1219,ME,23017,11799.0,148.0,57766.0,57894.0,58719.0,59495.0,Maine,0.19831918648625935,0.0024876040003361626
1220,ME,23019,29710.0,331.0,152202.0,152165.0,152834.0,153704.0,Maine,0.19329360328943945,0.0021534898245979283
1221,ME,23021,3112.0,31.0,16799.0,16805.0,17184.0,17417.0,Maine,0.17867600620083826,0.001779870241717862
1222,ME,23023,5531.0,32.0,36699.0,36724.0,37190.0,37393.0,Maine,0.14791538523253014,0.00085577514508063
1223,ME,23025,10213.0,110.0,50472.0,50460.0,50715.0,51098.0,Maine,0.19987083643195427,0.002152726134095268
1224,ME,23027,6467.0,58.0,39596.0,39654.0,39984.0,40241.0,Maine,0.16070674188017198,0.001441316070674188
1225,ME,23029,4585.0,57.0,31088.0,31087.0,31166.0,31437.0,Maine,0.1458472500556669,0.0018131501097432962
1226,ME,23031,41973.0,291.0,211981.0,212256.0,215066.0,216732.0,Maine,0.193663141575771,0.0013426720558108631
1227,MI,26001,1745.0,71.0,10167.0,10189.0,10300.0,10417.0,Michigan,0.167514639531535,0.0068157818949793605
1228,MI,26003,1880.0,13.0,8837.0,8842.0,8789.0,8807.0,Michigan,0.21346656069035994,0.0014760985579652549
1229,MI,26005,27448.0,349.0,120499.0,120647.0,121010.0,121210.0,Michigan,0.2264499628743503,0.002879300387756786
1230,MI,26007,5809.0,139.0,28909.0,28880.0,28916.0,28847.0,Michigan,0.2013727597323812,0.004818525323257185
1231,MI,26009,4470.0,66.0,23428.0,23459.0,23884.0,24249.0,Michigan,0.18433749845354447,0.0027217617221328714
1232,MI,26011,3267.0,67.0,15007.0,15003.0,15000.0,15089.0,Michigan,0.21651534230233946,0.004440320763470077
1233,MI,26013,2222.0,54.0,8149.0,8140.0,8291.0,8277.0,Michigan,0.2684547541379727,0.006524102935846321
1234,MI,26015,14514.0,169.0,62428.0,62598.0,63170.0,63554.0,Michigan,0.22837272240928974,0.002659155993328508
1235,MI,26017,27496.0,588.0,103856.0,103733.0,103251.0,102821.0,Michigan,0.26741618929985117,0.005718676145923498
1236,MI,26019,3514.0,68.0,17973.0,17997.0,18236.0,18297.0,Michigan,0.19205334207793628,0.003716456249658414
1237,MI,26021,35344.0,561.0,154320.0,154183.0,153377.0,152900.0,Michigan,0.2311576193590582,0.003669064748201439
1238,MI,26023,12253.0,206.0,44860.0,44868.0,45202.0,44531.0,Michigan,0.2751566324582875,0.004625990882755833
1239,MI,26025,35011.0,575.0,134293.0,134184.0,133878.0,133289.0,Michigan,0.26266983772104224,0.004313934383182408
1240,MI,26027,11215.0,145.0,51591.0,51550.0,51501.0,51403.0,Michigan,0.2181779273583254,0.0028208470322743807
