,CountyName,StateName,CountyFIPS,StateAbbr,STATE_COUNTY
2895,Rappahannock,Virginia,51157,VA,VA | RAPPAHANNOCK
2896,Richmond,Virginia,51159,VA,VA | RICHMOND
2897,Roanoke,Virginia,51161,VA,VA | ROANOKE
2898,Rockbridge,Virginia,51163,VA,VA | ROCKBRIDGE
2899,Rockingham,Virginia,51165,VA,VA | ROCKINGHAM
2900,Russell,Virginia,51167,VA,VA | RUSSELL
2901,Scott,Virginia,51169,VA,VA | SCOTT
2902,Shenandoah,Virginia,51171,VA,VA | SHENANDOAH
2903,Smyth,Virginia,51173,VA,VA | SMYTH
2904,Southampton,Virginia,51175,VA,VA | SOUTHAMPTON
2905,Spotsylvania,Virginia,51177,VA,VA | SPOTSYLVANIA
2906,Stafford,Virginia,51179,VA,VA | STAFFORD
2907,Surry,Virginia,51181,VA,VA | SURRY
2908,Sussex,Virginia,51183,VA,VA | SUSSEX
2909,Tazewell,Virginia,51185,VA,VA | TAZEWELL
2910,Warren,Virginia,51187,VA,VA | WARREN
2911,Washington,Virginia,51191,VA,VA | WASHINGTON
2912,Westmoreland,Virginia,51193,VA,VA | WESTMORELAND
2913,Wise,Virginia,51195,VA,VA | WISE
2914,Wythe,Virginia,51197,VA,VA | WYTHE
2915,York,Virginia,51199,VA,VA | YORK
2916,Alexandria city,Virginia,51510,VA,VA | ALEXANDRIA CITY
2917,Bristol city,Virginia,51520,VA,VA | BRISTOL CITY
2918,Buena Vista city,Virginia,51530,VA,VA | BUENA VISTA CITY
2919,Charlottesville city,Virginia,51540,VA,VA | CHARLOTTESVILLE CITY
2920,Chesapeake city,Virginia,51550,VA,VA | CHESAPEAKE CITY
2921,Colonial Heights city,Virginia,51570,VA,VA | COLONIAL HEIGHTS CITY
2922,Covington city,Virginia,51580,VA,VA | COVINGTON CITY
2923,Danville city,Virginia,51590,VA,VA | DANVILLE CITY
2924,Emporia city,Virginia,51595,VA,VA | EMPORIA CITY
2925,Fairfax city,Virginia,51600,VA,VA | FAIRFAX CITY
2926,Falls Church city,Virginia,51610,VA,VA | FALLS CHURCH CITY
2927,Franklin city,Virginia,51620,VA,VA | FRANKLIN CITY
2928,Fredericksburg city,Virginia,51630,VA,VA | FREDERICKSBURG CITY
2929,Galax city,Virginia,51640,VA,VA | GALAX CITY
2930,Hampton city,Virginia,51650,VA,VA | HAMPTON CITY
2931,Harrisonburg city,Virginia,51660,VA,VA | HARRISONBURG CITY
2932,Hopewell city,Virginia,51670,VA,VA | HOPEWELL CITY
2933,Lexington city,Virginia,51678,VA,VA | LEXINGTON CITY
2934,Lynchburg city,Virginia,51680,VA,VA | LYNCHBURG CITY
2935,Manassas city,Virginia,51683,VA,VA | MANASSAS CITY
2936,Manassas Park city,Virginia,51685,VA,VA | MANASSAS PARK CITY
2937,Martinsville city,Virginia,51690,VA,VA | MARTINSVILLE CITY
2938,Newport News city,Virginia,51700,VA,VA | NEWPORT NEWS CITY
2939,Norfolk city,Virginia,51710,VA,VA | NORFOLK CITY
2940,Norton city,Virginia,51720,VA,VA | NORTON CITY
2941,Petersburg city,Virginia,51730,VA,VA | PETERSBURG CITY
2942,Poquoson city,Virginia,51735,VA,VA | POQUOSON CITY
2943,Portsmouth city,Virginia,51740,VA,VA | PORTSMOUTH CITY
2944,Radford city,Virginia,51750,VA,VA | RADFORD CITY
2945,Richmond city,Virginia,51760,VA,VA | RICHMOND CITY
2946,Roanoke city,Virginia,51770,VA,VA | ROANOKE CITY
2947,Salem city,Virginia,51775,VA,VA | SALEM CITY
2948,Staunton city,Virginia,51790,VA,VA | STAUNTON CITY
2949,Suffolk city,Virginia,51800,VA,VA | SUFFOLK CITY
2950,Virginia Beach city,Virginia,51810,VA,VA | VIRGINIA BEACH CITY
2951,Waynesboro city,Virginia,51820,VA,VA | WAYNESBORO CITY
2952,Williamsburg city,Virginia,51830,VA,VA | WILLIAMSBURG CITY
2953,Winchester city,Virginia,51840,VA,VA | WINCHESTER CITY
2954,Adams,Washington,53001,WA,WA | ADAMS
2955,Asotin,Washington,53003,WA,WA | ASOTIN
2956,Benton,Washington,53005,WA,WA | BENTON
2957,Chelan,Washington,53007,WA,WA | CHELAN
2958,Clallam,Washington,53009,WA,WA | CLALLAM
2959,Clark,Washington,53011,WA,WA | CLARK
2960,Columbia,Washington,53013,WA,WA | COLUMBIA
2961,Cowlitz,Washington,53015,WA,WA | COWLITZ
2962,Douglas,Washington,53017,WA,WA | DOUGLAS
2963,Ferry,Washington,53019,WA,WA | FERRY
2964,Franklin,Washington,53021,WA,WA | FRANKLIN
2965,Garfield,Washington,53023,WA,WA | GARFIELD
2966,Grant,Washington,53025,WA,WA | GRANT
2967,Grays Harbor,Washington,53027,WA,WA | GRAYS HARBOR
2968,Island,Washington,53029,WA,WA | ISLAND
2969,Jefferson,Washington,53031,WA,WA | JEFFERSON
2970,King,Washington,53033,WA,WA | KING
2971,Kitsap,Washington,53035,WA,WA | KITSAP
2972,Kittitas,Washington,53037,WA,WA | KITTITAS
2973,Klickitat,Washington,53039,WA,WA | KLICKITAT
2974,Lewis,Washington,53041,WA,WA | LEWIS
2975,Lincoln,Washington,53043,WA,WA | LINCOLN
2976,Mason,Washington,53045,WA,WA | MASON
2977,Okanogan,Washington,53047,WA,WA | OKANOGAN
2978,Pacific,Washington,53049,WA,WA | PACIFIC
2979,Pend Oreille,Washington,53051,WA,WA | PEND OREILLE
2980,Pierce,Washington,53053,WA,WA | PIERCE
2981,San Juan,Washington,53055,WA,WA | SAN JUAN
2982,Skagit,Washington,53057,WA,WA | SKAGIT
2983,Skamania,Washington,53059,WA,WA | SKAMANIA
2984,Snohomish,Washington,53061,WA,WA | SNOHOMISH
2985,Spokane,Washington,53063,WA,WA | SPOKANE
2986,Stevens,Washington,53065,WA,WA | STEVENS
2987,Thurston,Washington,53067,WA,WA | THURSTON
2988,Wahkiakum,Washington,53069,WA,WA | WAHKIAKUM
2989,Walla Walla,Washington,53071,WA,WA | WALLA WALLA
2990,Whatcom,Washington,53073,WA,WA | WHATCOM
2991,Whitman,Washington,53075,WA,WA | WHITMAN
2992,Yakima,Washington,53077,WA,WA | YAKIMA
2993,Barbour,West Virginia,54001,WV,WV | BARBOUR
2994,Berkeley,West Virginia,54003,WV,WV | BERKELEY
2995,Boone,West Virginia,54005,WV,WV | BOONE
2996,Braxton,West Virginia,54007,WV,WV | BRAXTON
2997,Brooke,West Virginia,54009,WV,WV | BROOKE
2998,Cabell,West Virginia,54011,WV,WV | CABELL
2999,Calhoun,West Virginia,54013,WV,WV | CALHOUN
3000,Clay,West Virginia,54015,WV,WV | CLAY
3001,Doddridge,West Virginia,54017,WV,WV | DODDRIDGE
3002,Fayette,West Virginia,54019,WV,WV | FAYETTE
3003,Gilmer,West Virginia,54021,WV,WV | GILMER
3004,Grant,West Virginia,54023,WV,WV | GRANT
3005,Greenbrier,West Virginia,54025,WV,WV | GREENBRIER
3006,Hampshire,West Virginia,54027,WV,WV | HAMPSHIRE
3007,Hancock,West Virginia,54029,WV,WV | HANCOCK
3008,Hardy,West Virginia,54031,WV,WV | HARDY
3009,Harrison,West Virginia,54033,WV,WV | HARRISON
3010,Jackson,West Virginia,54035,WV,WV | JACKSON
3011,Jefferson,West Virginia,54037,WV,WV | JEFFERSON
3012,Kanawha,West Virginia,54039,WV,WV | KANAWHA
3013,Lewis,West Virginia,54041,WV,WV | LEWIS
3014,Lincoln,West Virginia,54043,WV,WV | LINCOLN
3015,Logan,West Virginia,54045,WV,WV | LOGAN
3016,McDowell,West Virginia,54047,WV,WV | MCDOWELL
3017,Marion,West Virginia,54049,WV,WV | MARION
3018,Marshall,West Virginia,54051,WV,WV | MARSHALL
3019,Mason,West Virginia,54053,WV,WV | MASON
3020,Mercer,West Virginia,54055,WV,WV | MERCER
3021,Mineral,West Virginia,54057,WV,WV | MINERAL
3022,Mingo,West Virginia,54059,WV,WV | MINGO
3023,Monongalia,West Virginia,54061,WV,WV | MONONGALIA
3024,Monroe,West Virginia,54063,WV,WV | MONROE
3025,Morgan,West Virginia,54065,WV,WV | MORGAN
3026,Nicholas,West Virginia,54067,WV,WV | NICHOLAS
3027,Ohio,West Virginia,54069,WV,WV | OHIO
3028,Pendleton,West Virginia,54071,WV,WV | PENDLETON
3029,Pleasants,West Virginia,54073,WV,WV | PLEASANTS
3030,Pocahontas,West Virginia,54075,WV,WV | POCAHONTAS
3031,Preston,West Virginia,54077,WV,WV | PRESTON
3032,Putnam,West Virginia,54079,WV,WV | PUTNAM
3033,Raleigh,West Virginia,54081,WV,WV | RALEIGH
3034,Randolph,West Virginia,54083,WV,WV | RANDOLPH
3035,Ritchie,West Virginia,54085,WV,WV | RITCHIE
3036,Roane,West Virginia,54087,WV,WV | ROANE
3037,Summers,West Virginia,54089,WV,WV | SUMMERS
3038,Taylor,West Virginia,54091,WV,WV | TAYLOR
3039,Tucker,West Virginia,54093,WV,WV | TUCKER
3040,Tyler,West Virginia,54095,WV,WV | TYLER
3041,Upshur,West Virginia,54097,WV,WV | UPSHUR
3042,Wayne,West Virginia,54099,WV,WV | WAYNE
3043,Webster,West Virginia,54101,WV,WV | WEBSTER
3044,Wetzel,West Virginia,54103,WV,WV | WETZEL
3045,Wirt,West Virginia,54105,WV,WV | WIRT
3046,Wood,West Virginia,54107,WV,WV | WOOD
3047,Wyoming,West Virginia,54109,WV,WV | WYOMING
3048,Adams,Wisconsin,55001,WI,WI | ADAMS
3049,Ashland,Wisconsin,55003,WI,WI | ASHLAND
3050,Barron,Wisconsin,55005,WI,WI | BARRON
3051,Bayfield,Wisconsin,55007,WI,WI | BAYFIELD
3052,Brown,Wisconsin,55009,WI,WI | BROWN
3053,Buffalo,Wisconsin,55011,WI,WI | BUFFALO
3054,Burnett,Wisconsin,55013,WI,WI | BURNETT
3055,Calumet,Wisconsin,55015,WI,WI | CALUMET
3056,Chippewa,Wisconsin,55017,WI,WI | CHIPPEWA
3057,Clark,Wisconsin,55019,WI,WI | CLARK
3058,Columbia,Wisconsin,55021,WI,WI | COLUMBIA
3059,Crawford,Wisconsin,55023,WI,WI | CRAWFORD
3060,Dane,Wisconsin,55025,WI,WI | DANE
3061,Dodge,Wisconsin,55027,WI,WI | DODGE
3062,Door,Wisconsin,55029,WI,WI | DOOR
3063,Douglas,Wisconsin,55031,WI,WI | DOUGLAS
3064,Dunn,Wisconsin,55033,WI,WI | DUNN
3065,Eau Claire,Wisconsin,55035,WI,WI | EAU CLAIRE
3066,Florence,Wisconsin,55037,WI,WI | FLORENCE
3067,Fond du Lac,Wisconsin,55039,WI,WI | FOND DU LAC
3068,Forest,Wisconsin,55041,WI,WI | FOREST
3069,Grant,Wisconsin,55043,WI,WI | GRANT
3070,Green,Wisconsin,55045,WI,WI | GREEN
3071,Green Lake,Wisconsin,55047,WI,WI | GREEN LAKE
3072,Iowa,Wisconsin,55049,WI,WI | IOWA
3073,Iron,Wisconsin,55051,WI,WI | IRON
3074,Jackson,Wisconsin,55053,WI,WI | JACKSON
3075,Jefferson,Wisconsin,55055,WI,WI | JEFFERSON
3076,Juneau,Wisconsin,55057,WI,WI | JUNEAU
3077,Kenosha,Wisconsin,55059,WI,WI | KENOSHA
3078,Kewaunee,Wisconsin,55061,WI,WI | KEWAUNEE
3079,La Crosse,Wisconsin,55063,WI,WI | LA CROSSE
3080,Lafayette,Wisconsin,55065,WI,WI | LAFAYETTE
3081,Langlade,Wisconsin,55067,WI,WI | LANGLADE
3082,Lincoln,Wisconsin,55069,WI,WI | LINCOLN
3083,Manitowoc,Wisconsin,55071,WI,WI | MANITOWOC
3084,Marathon,Wisconsin,55073,WI,WI | MARATHON
3085,Marinette,Wisconsin,55075,WI,WI | MARINETTE
3086,Marquette,Wisconsin,55077,WI,WI | MARQUETTE
3087,Menominee,Wisconsin,55078,WI,WI | MENOMINEE
3088,Milwaukee,Wisconsin,55079,WI,WI | MILWAUKEE
3089,Monroe,Wisconsin,55081,WI,WI | MONROE
3090,Oconto,Wisconsin,55083,WI,WI | OCONTO
3091,Oneida,Wisconsin,55085,WI,WI | ONEIDA
3092,Outagamie,Wisconsin,55087,WI,WI | OUTAGAMIE
3093,Ozaukee,Wisconsin,55089,WI,WI | OZAUKEE
3094,Pepin,Wisconsin,55091,WI,WI | PEPIN
3095,Pierce,Wisconsin,55093,WI,WI | PIERCE
3096,Polk,Wisconsin,55095,WI,WI | POLK
3097,Portage,Wisconsin,55097,WI,WI | PORTAGE
3098,Price,Wisconsin,55099,WI,WI | PRICE
3099,Racine,Wisconsin,55101,WI,WI | RACINE
3100,Richland,Wisconsin,55103,WI,WI | RICHLAND
3101,Rock,Wisconsin,55105,WI,WI | ROCK
3102,Rusk,Wisconsin,55107,WI,WI | RUSK
3103,St. Croix,Wisconsin,55109,WI,WI | ST. CROIX
3104,Sauk,Wisconsin,55111,WI,WI | SAUK
3105,Sawyer,Wisconsin,55113,WI,WI | SAWYER
3106,Shawano,Wisconsin,55115,WI,WI | SHAWANO
3107,Sheboygan,Wisconsin,55117,WI,WI | SHEBOYGAN
3108,Taylor,Wisconsin,55119,WI,WI | TAYLOR
3109,Trempealeau,Wisconsin,55121,WI,WI | TREMPEALEAU
3110,Vernon,Wisconsin,55123,WI,WI | VERNON
3111,Vilas,Wisconsin,55125,WI,WI | VILAS
3112,Walworth,Wisconsin,55127,WI,WI | WALWORTH
3113,Washburn,Wisconsin,55129,WI,WI | WASHBURN
3114,Washington,Wisconsin,55131,WI,WI | WASHINGTON
3115,Waukesha,Wisconsin,55133,WI,WI | WAUKESHA
3116,Waupaca,Wisconsin,55135,WI,WI | WAUPACA
3117,Waushara,Wisconsin,55137,WI,WI | WAUSHARA
3118,Winnebago,Wisconsin,55139,WI,WI | WINNEBAGO
3119,Wood,Wisconsin,55141,WI,WI | WOOD
3120,Albany,Wyoming,56001,WY,WY | ALBANY
3121,Big Horn,Wyoming,56003,WY,WY | BIG HORN
3122,Campbell,Wyoming,56005,WY,WY | CAMPBELL
3123,Carbon,Wyoming,56007,WY,WY | CARBON
3124,Converse,Wyoming,56009,WY,WY | CONVERSE
3125,Crook,Wyoming,56011,WY,WY | CROOK
3126,Fremont,Wyoming,56013,WY,WY | FREMONT
3127,Goshen,Wyoming,56015,WY,WY | GOSHEN
3128,Hot Springs,Wyoming,56017,WY,WY | HOT SPRINGS
3129,Johnson,Wyoming,56019,WY,WY | JOHNSON
3130,Laramie,Wyoming,56021,WY,WY | LARAMIE
3131,Lincoln,Wyoming,56023,WY,WY | LINCOLN
3132,Natrona,Wyoming,56025,WY,WY | NATRONA
3133,Niobrara,Wyoming,56027,WY,WY | NIOBRARA
3134,Park,Wyoming,56029,WY,WY | PARK
3135,Platte,Wyoming,56031,WY,WY | PLATTE
3136,Sheridan,Wyoming,56033,WY,WY | SHERIDAN
3137,Sublette,Wyoming,56035,WY,WY | SUBLETTE
3138,Sweetwater,Wyoming,56037,WY,WY | SWEETWATER
3139,Teton,Wyoming,56039,WY,WY | TETON
3140,Uinta,Wyoming,56041,WY,WY | UINTA
3141,Washakie,Wyoming,56043,WY,WY | WASHAKIE
3142,Weston,Wyoming,56045,WY,WY | WESTON
